h1	h2	h3	mu	var	mu_cv1	mu_cv2	mu_cv3	mu_cv4	mu_cv5	mu_cv6	mu_cv7	mu_cv8	var_cv1	var_cv2	var_cv3	var_cv4	var_cv5	var_cv6	var_cv7	var_cv8
0.001	0.001953125	0.0078125	79.59800547269096	0.00016704674790680014	79.56170665703755	79.57890082329416	79.56774145507315	79.57341999025974	79.58973394395878	79.57775341283123	79.57003973216966	79.57910926000918	0.00011482276660065906	0.00011482276660065908	8.314752064185653e-05	8.314752064185654e-05	0.00011482276660065934	0.0001148227666006592	8.314752064185655e-05	8.314752064185657e-05
0.001	0.00390625	0.0078125	79.57487611421107	9.742989247956268e-05	79.57599719246113	79.57731440099329	79.5752464371243	79.57487200660313	79.57410787626218	79.57463272656031	79.57315660700897	79.57368166667534	9.897639870939701e-05	9.897639870939701e-05	9.897639870939701e-05	9.897639870939701e-05	9.897639870939701e-05	9.897639870939701e-05	9.897639870939701e-05	9.897639870939701e-05
0.001	0.0078125	0.0078125	79.59953243814306	0.0001857492932246296	79.55363975665873	79.56750893965041	79.56172752272366	79.56269831429876	79.59421564705076	79.58645680525434	79.5731609541915	79.58183945501919	0.0001946308186733476	0.00013055347323971006	0.00011390366419330987	0.0001224965710277087	0.00014249254728922815	0.00017815719392809577	0.000106227865894263	0.00011378363846690926
0.001	0.015625	0.0078125	79.57829064912676	0.002062879496826693	79.57062259407512	79.58461154997148	79.58765777285477	79.57280595722844	79.5771144263669	79.58312698301128	79.57435325207862	79.57603265742746	0.0020956236158239426	0.0020956236158239426	0.0020956236158239426	0.0020956236158239426	0.0020956236158239426	0.0020956236158239426	0.0020956236158239426	0.0020956236158239426
0.001	0.03125	0.0078125	2.1862576806385865e+95	4.301750331709908e+191	2.498580206444099e+95	2.498580206444099e+95	2.498580206444099e+95	2.498580206444099e+95	2.498580206444099e+95	2.498580206444099e+95	79.59132192349833	2.498580206444099e+95	4.370032083006891e+191	4.370032083006891e+191	4.370032083006891e+191	4.370032083006891e+191	4.370032083006891e+191	4.370032083006891e+191	4.370032083006891e+191	4.370032083006891e+191
0.001	0.0625	0.0078125	79.72070631013038	0.5106051125396018	79.90509209875013	79.68417436251151	79.60721077133337	79.63557810178082	79.7254371701605	79.66053164157714	79.78066696969812	79.7669593652315	0.518709955595786	0.518709955595786	0.518709955595786	0.518709955595786	0.518709955595786	0.518709955595786	0.518709955595786	0.518709955595786
0.001	0.125	0.0078125	79.75925177596545	12.543850369213779	78.86688054242643	79.53112825997073	80.355620504441	80.2162840427578	79.8463021702205	79.41543238116694	79.95064590344126	79.8917204032989	12.742959105233044	12.742959105233044	12.742959105233044	12.742959105233044	12.742959105233044	12.742959105233044	12.742959105233044	12.742959105233044
0.001	0.25	0.0078125	75.61958088706321	151.0412233021543	77.99794412489217	73.61308346195878	73.09939611693305	77.06501289923969	75.3063989300874	76.57690855417081	75.79091071769456	75.50699229152909	153.43870303710912	153.43870303710912	153.43870303710912	153.43870303710912	153.43870303710912	153.43870303710912	153.43870303710912	153.43870303710912
0.001	0.5	0.0078125	71.1348643125104	309.8391830271943	71.87492615565775	73.83288518293118	71.10840975032743	70.43372675904736	71.09996919953683	74.61038950276249	68.17564705597556	67.94296089384454	314.7572652974672	314.7572652974672	314.7572652974672	314.7572652974672	314.7572652974672	314.7572652974672	314.7572652974672	314.7572652974672
0.001	1.0	0.0078125	143.5991172194814	789.9743615711476	23.87538537849004	23.6446829879601	2.349919853201909	18.50726457335361	73.19764315692838	51.18850102263049	58.84488992103502	48.406059353528484	558.6287339782333	215.07686012471927	467.0621308224575	180.42036130674336	434.91889004759247	164.4817114690011	161.07530356860235	236.2365260759585
