h	mu	var	mu_cv1	mu_cv2	mu_cv3	mu_cv4	var_cv1	var_cv2	var_cv3	var_cv4
0.015625	79.5456413141874	0.004556341456120659	79.54500889185866	79.56222323979829	79.51751081743929	79.55782230765338	0.00486009755319537	0.00486009755319537	0.00486009755319537	0.00486009755319537
0.03125	79.48794450930181	0.06396357404990172	79.49388515867756	79.55898675318475	79.38232796863963	79.51657815670532	0.06822781231989516	0.06822781231989516	0.06822781231989516	0.06822781231989516
0.0625	79.19392999936666	1.2597958165458	79.20126462510814	79.4607365984477	78.71985732819712	79.3938614457137	1.34378220431552	1.34378220431552	1.34378220431552	1.34378220431552
0.125	78.31656099104923	30.368184947600657	78.42687106230788	79.63121122981337	75.96965759005172	79.23850408202395	32.39273061077404	32.39273061077404	32.39273061077404	32.39273061077404
0.25	71.70611867318568	216.60091329244662	71.34089306446612	76.19344673088034	65.83750456708907	73.45263033030722	231.04097417860973	231.04097417860973	231.04097417860973	231.04097417860973
0.5	75.80709169296016	297.7468898950915	58.1115833092918	22.197921626439506	47.0474236558658	46.023450957587926	152.06234209577656	260.67830073561765	96.03937395522728	86.89276691187234
1.0	50.871312492056504	23.961760387678478	26.020926624626618	19.185710418725893	16.512140960501725	14.675577681481604	6.581398516776763	1.9814963276316544	2.025045697469712	4.7251066274293425
