h	mu	var	mu_cv1	mu_cv2	mu_cv3	mu_cv4	mu_cv5	mu_cv6	mu_cv7	mu_cv8	mu_cv9	var_cv1	var_cv2	var_cv3	var_cv4	var_cv5	var_cv6	var_cv7	var_cv8	var_cv9
0.015625	79.56500193512136	7.332905596704718e-11	79.55556174536353	79.54132599237903	79.48432540194334	79.54132599237532	79.52710029996827	79.4701296207338	79.48432540192364	79.47012962072115	79.41316815484255	2.48317997036813e-11	3.166325551735858e-11	1.1886697563073604e-10	3.16632555173572e-11	1.876037649023225e-11	3.3184830725286274e-11	1.1886697563071187e-10	3.318483072528758e-11	1.4358189135594597e-10
0.03125	79.55199817935812	1.9469458219035035e-08	79.5147694420137	79.45769632969811	79.22846568933831	79.45769632972922	79.4007864598247	79.17204114548834	79.2284656893629	79.17204114548981	78.94344054209434	6.593043923156041e-09	8.406850766644358e-09	3.156014468134505e-08	8.406850766643893e-09	4.981031890197857e-09	8.81084130691727e-09	3.156014468132718e-08	8.810841306917254e-09	3.812215496161462e-08
0.0625	79.51702155384423	5.842205848708392e-06	79.37745885500432	79.14670194346749	78.20733857521707	79.14670194346277	78.91872396113048	77.98762331168606	78.2073385752046	77.98762331167246	77.05864315184448	1.9783765596000997e-06	2.5226460934644985e-06	9.470261563986955e-06	2.522646093464331e-06	1.494659651754849e-06	2.6438716494426435e-06	9.470261563987714e-06	2.643871649442553e-06	1.1439325849568704e-05
0.125	79.20406826555669	0.0036165745920336673	78.90402486778085	77.92073754569797	73.58223709113116	77.92073754573285	77.00068319513571	72.85139744225589	73.58223709119454	72.85139744225815	68.71037731739766	0.0012246994686957839	0.0015616255234026535	0.005862495817363554	0.001561625523402027	0.0009252580720806337	0.0016366693128565136	0.005862495817361513	0.0016366693128566391	0.007081430591270761
0.25	80.68084852146234	0.5803729232206563	77.34911266080293	72.4975826325713	54.82892002102978	72.49758263257606	68.54335424840771	53.54145230784898	54.82892002103494	53.541452307838085	39.37563336535631	0.1965347022786176	0.25060320115884066	0.9407890666452444	0.2506032011587898	0.14848158619757068	0.2626459179192759	0.9407890666450345	0.26264591791927366	1.136398674561537
0.5	92.07206822611255	16.290220210472114	62.95420899613303	54.185511371472046	27.20168989520529	54.18551137147216	44.513285172681535	24.581168333555844	27.20168989520524	24.581168333556235	9.523422812775717	10.233599875809478	6.728942384093882	14.885236182995602	6.728942384093885	5.745178877647409	7.499431970058828	14.885236182995618	7.499431970058835	36.38613289176732
1.0	52.89791437420688	63.11668066454351	28.351883388991393	27.326277555834896	5.375790118959898	27.32627755583492	21.122175465244148	7.919978069419649	5.375790118959681	7.91997806941961	-2.7244310191122594	39.6502224687514	26.071379157535077	57.673050863638416	26.071379157535098	22.25977401754457	29.056651580153577	57.67305086363834	29.056651580153574	140.9785687777826
