h	mu	var	mu_cv1	mu_cv2	mu_cv3	mu_cv4	var_cv1	var_cv2	var_cv3	var_cv4
0.015625	79.55936349857917	0.00023251139683729726	79.55856122297399	79.56151993318572	79.553404719276	79.56396811888102	0.0002480121566264504	0.0002480121566264504	0.0002480121566264504	0.0002480121566264504
0.03125	79.5428167445072	0.0017411137697750563	79.54805474527032	79.5557505620289	79.52650341994875	79.54095825078085	0.0018571880210933932	0.0018571880210933932	0.0018571880210933932	0.0018571880210933932
0.0625	79.40379471270231	0.05745246198973136	79.40478419943985	79.42766845197318	79.3063905489846	79.47633565041166	0.06128262612238012	0.06128262612238012	0.06128262612238012	0.06128262612238012
0.125	78.96380194251167	0.9657872093347583	78.97859810951131	79.05854261757905	78.56093151425446	79.2571355287018	1.0301730232904087	1.0301730232904087	1.0301730232904087	1.0301730232904087
0.25	78.81851547387217	14.947823374327339	79.41870544989263	79.86365830256943	77.22772760701824	78.76397053600832	15.944344932615826	15.944344932615826	15.944344932615826	15.944344932615826
0.5	66.82709863105585	151.72233593739435	66.18262310765847	67.61584134567325	62.31585119555254	71.1940788753391	161.83715833322066	161.83715833322066	161.83715833322066	161.83715833322066
1.0	42.147304669948944	483.3734817833483	42.629456849641414	44.064542754114804	33.13374170693772	48.76147736910186	515.5983805689049	515.5983805689049	515.5983805689049	515.5983805689049
