h	mu	var	mu_cv1	mu_cv2	mu_cv3	mu_cv4	mu_cv5	mu_cv6	mu_cv7	mu_cv8	mu_cv9	mu_cv10	mu_cv11	mu_cv12	mu_cv13	mu_cv14	mu_cv15	mu_cv16	mu_cv17	mu_cv18	var_cv1	var_cv2	var_cv3	var_cv4	var_cv5	var_cv6	var_cv7	var_cv8	var_cv9	var_cv10	var_cv11	var_cv12	var_cv13	var_cv14	var_cv15	var_cv16	var_cv17	var_cv18
0.015625	82.12479378027831	130.25089994972095	82.27592535472468	82.2767623199249	82.28011469475442	82.2767623199249	82.27759913545835	82.28095091081383	82.28011469475442	82.28095091081383	82.28430028504049	82.2755598658597	82.27639702728446	82.27975018913702	82.27639702728446	82.27723403897232	82.2805866010694	82.27975018913702	82.2805866010694	79.50654587898615	130.65415350993678	130.65415350993678	130.65415350993678	130.65415350993678	130.65415350993678	130.65415350993678	130.65415350993678	130.65415350993678	130.65415350993678	130.65415350993678	130.65415350993678	130.65415350993678	130.65415350993678	130.65415350993678	130.65415350993678	130.65415350993678	130.65415350993678	130.65415350993678
0.03125	79.53852567489986	3.208243150963403e-05	79.51936349723206	79.45925171471167	79.2322952967309	79.45925171452681	79.397178862085	79.16990473308343	79.23229529677401	79.16990473283713	78.94218815217549	79.52195619436237	79.46824895985651	79.23832556383364	79.4682489599969	79.41667060670889	79.18672472672507	79.2383255638862	79.18672472676313	78.95566334340586	6.640787931928725e-06	1.0043110110530643e-05	9.261990736518246e-06	1.0043110110521563e-05	8.874013563438807e-06	9.790675180723159e-06	9.261990736518422e-06	9.790675180722019e-06	1.0289580801189524e-05	6.640787931928549e-06	1.004311011052808e-05	9.261990736517858e-06	1.0043110110520313e-05	8.874013563439695e-06	9.790675180721617e-06	9.261990736518947e-06	9.790675180724252e-06	1.0289580801191723e-05
0.0625	79.49434666921482	0.0001340101738476959	79.38775208312427	79.1523771194162	78.21640448013996	79.15237711963506	78.91283003210995	77.97968353175145	78.21640448029788	77.97968353174294	77.07214057304279	79.39080341511541	79.16731905029981	78.23107636426478	79.1673190503498	78.94903400690548	78.01575604537139	78.23107636439987	78.01575604536531	77.08082947489909	2.8154227927158526e-05	5.7042354062594056e-05	0.00010251010118446979	5.704235406262297e-05	3.5022271997292444e-05	5.618990367566578e-05	0.00010251010118446404	5.6189903675665385e-05	0.0001321483115123638	2.770895125616846e-05	4.2827411935620524e-05	4.153192123965274e-05	4.282741193561296e-05	3.470177204179021e-05	4.2033237877509285e-05	4.153192123965543e-05	4.203323787750648e-05	4.8102258983037504e-05
0.125	79.22838228855797	0.0038538477439156757	78.92389837627525	77.96834585641218	73.69554348128617	77.96834585640376	77.03847545891131	72.85034908178771	73.69554348129788	72.85034908179267	68.83068210066489	78.89971060481001	77.94105443278855	73.66306902754212	77.94105443278295	77.02111528262422	72.82887478695434	73.66306902754397	72.82887478694566	68.80596343953982	0.0011752885644129107	0.0012424783825236575	0.0014659648581809867	0.0012424783825236317	0.0010871069293696114	0.0012544307627494352	0.0014659648581809787	0.0012544307627494469	0.001482632569075301	0.001175288564412908	0.0012424783825236362	0.0014659648581809384	0.0012424783825236213	0.0010871069293695947	0.0012544307627494608	0.0014659648581809707	0.0012544307627494415	0.0014826325690752682
0.25	79.83654944391785	0.08861445856358191	77.01794554536254	72.8017954992499	56.00469614842668	72.80179549902144	68.81603051595181	52.93755059717356	56.004696148194135	52.93755059649059	40.72049035526731	76.92820131919862	72.73023429755602	55.9703770763433	72.73023429824757	68.7605252010506	52.91347150826384	55.97037707665187	52.91347150838666	40.71394869793511	0.002770537930562321	0.0027705379305545236	0.0027705379305640186	0.0027705379305578708	0.0027705379305305662	0.0027705379305639987	0.002770537930563769	0.0027705379305647732	0.0027705379305592854	0.002770537930565296	0.002770537930562083	0.0027705379305635485	0.002770537930570785	0.002770537930532652	0.0027705379305642186	0.0027705379305636765	0.002770537930565115	0.002770537930561957
0.5	100.95218439031213	0.973590157707859	67.97198993267799	53.53123461870991	30.919197612291793	53.531234618702406	39.88041878291812	24.23783534134371	30.919197612302302	24.2378353413282	14.076354033488146	67.89706311304676	53.52016794252711	30.90271448697082	53.52016794253081	39.87248351424981	24.23449613693247	30.90271448696005	24.234496136938077	14.075964017867383	0.29598326945158754	0.21728118708749544	0.31718964359207263	0.21728118708749433	0.2837369279105614	0.34009114453939737	0.3171896435920739	0.34009114453940487	0.35314020524117207	0.29598326945155745	0.21728118708749472	0.3171896435920703	0.21728118708749575	0.28373692791054866	0.34009114453939293	0.31718964359206403	0.3400911445393899	0.3531402052411575
1.0	102.95042315448488	0.002892164094348314	40.70084813090995	23.985363735160853	12.559546510891808	23.985363735164213	14.133419308315618	7.400507783727577	12.559546510952064	7.40050778395197	3.8749984245032474	40.67457773048356	23.97812470177746	12.5565305396588	23.97812470173536	14.132637292138206	7.400325646293079	12.556530539554375	7.40032564627058	3.874983927948749	9.042373507320945e-05	9.042373507349869e-05	9.042373507330694e-05	9.042373507339766e-05	9.042373507331332e-05	9.04237350732664e-05	9.042373507331156e-05	9.042373507327269e-05	9.04237350733444e-05	9.042373507357167e-05	9.042373507370969e-05	9.042373507328911e-05	9.04237350736642e-05	9.042373507424472e-05	9.042373507333723e-05	9.0423735073285e-05	9.042373507324069e-05	9.042373507321502e-05
