h1	h2	h3	mu	var	mu_cv1	mu_cv2	mu_cv3	var_cv1	var_cv2	var_cv3
1e-07	256.0	256.0	0.015262534982038809	1.5002730267270745e-09	0.021423447275671394	0.021519620890870953	0.021567544416457064	1.3036378550902557e-09	5.793946022623353e-10	5.214551420361013e-09
1e-06	128.0	128.0	0.014926108213115144	2.4313430596690224e-08	0.021350214206865854	0.02173665966302934	0.021928446076021714	2.1105151692743796e-08	9.38006741899718e-09	8.442060677097497e-08
1e-05	64.0	64.0	0.015944397090721804	5.190033879407791e-07	0.021040695593427413	0.022616729565180935	0.02337541603211868	3.5801717514437496e-07	1.5911874450861171e-07	1.4320687005775128e-06
0.0001	32.0	32.0	0.02074790990729011	3.6120424769402453e-06	0.020356569990019217	0.025367506139935877	0.03008355673840609	3.048171591294013e-06	9.61064403267865e-07	1.5476736447248835e-05
