h1	h2	h3	mu	var	mu_cv1	mu_cv2	mu_cv3	var_cv1	var_cv2	var_cv3
0.0001	32.0	32.0	0.015457174903950514	3.953707386314477e-05	0.02085810849546218	0.025442380080323533	0.030532722986527178	1.7658260093522203e-06	9.184939914281859e-07	1.3124683328442507e-05
0.0001	16.0	16.0	0.01912365079023665	1.324083353028995e-06	0.024131852033556462	0.03403666422614349	0.0712994232413914	4.028343485351723e-07	3.4685082761168563e-07	9.250576198119421e-06
