h	mu	var	mu_cv1	mu_cv2	mu_cv3	mu_cv4	mu_cv5	mu_cv6	var_cv1	var_cv2	var_cv3	var_cv4	var_cv5	var_cv6
0.015625	79.58712085358026	3.764560584947142e-05	79.55644390338219	79.53242199246236	79.52798867798894	79.54133115121785	79.56088198245676	79.54754112610527	1.88883876039161e-05	1.88883876039161e-05	1.88883876039161e-05	3.30546783068533e-05	1.88883876039161e-05	3.3054678306853115e-05
0.03125	44.20729836291123	1.4780547677340945e-05	79.52087083800699	79.38836244406856	79.42564700774965	79.4577249198775	79.52092426880172	79.47007142108168	2.5891530317140015e-05	0.00010356612126855937	0.00010356612126855514	3.4020614918006084e-05	2.589153031713969e-05	2.6943043487510796e-05
0.0625	44.213572045520095	6.013845835073349e-05	79.38825995912674	78.89428085479186	78.96881825222066	79.14801422731477	79.38869014049536	79.17235862356785	0.00010534634788947418	0.00042138539155791405	0.00042138539155789654	0.0001384216186021485	0.00010534634788947849	0.00010962469956977986
0.125	44.25665076399824	0.00027594632868535606	78.89338488761588	76.96588843801675	77.11494641931657	77.95021512397295	78.89694155865124	77.99549300261087	0.00048338349099293933	0.001933533963971766	0.0019335339639715726	0.000635149927543505	0.0004833834909929204	0.0005030147797103941
0.25	31.060363203120627	0.011322401929667505	76.87550149616887	68.74258075830582	68.70293410517097	72.95955579152728	76.93960451528366	73.03111699280973	0.015605684926151211	0.015605684926150512	0.015605684926150512	0.02730994862076315	0.01560568492615131	0.02730994862076383
0.5	43.46903459693158	2.729216673316536	67.62719086504646	39.673884664614306	39.66452711704308	56.49895271614786	67.70647570909885	56.547145340132175	3.236590065692907	3.2365900656929796	3.2365900656929796	5.6640326149627205	3.23659006569305	5.664032614962576
1.0	66.09952209513135	22.951484531726795	38.71911556060302	12.174092507827696	12.173533924813	30.83537749555277	38.737880132536716	30.84261652905028	11.515727430552843	11.51572743055281	11.51572743055281	20.15252300346746	11.515727430552813	20.152523003467365
