h	mu	var	mu_cv1	mu_cv2	mu_cv3	mu_cv4	mu_cv5	mu_cv6	mu_cv7	mu_cv8	var_cv1	var_cv2	var_cv3	var_cv4	var_cv5	var_cv6	var_cv7	var_cv8
0.00024414062	0.40064173473691084	5.7384813027215035e-05	0.3883428695911893	0.3828454345771744	0.39389468092017704	0.3829244529661493	0.3964159876020701	0.39431435769998235	0.38007023315600763	0.3921184369176265	5.3663911494946243e-05	4.3133923047172444e-05	4.710062690729284e-05	6.099096416218347e-05	7.434420521944982e-05	4.410061620951141e-05	8.547570013993744e-05	6.442329992721784e-05
0.00048828125	0.4015077136649422	3.983787887532943e-05	0.39460800373304483	0.3981503847446626	0.3922666757598597	0.3989838277084635	0.39966650872446563	0.39537301198867064	0.3867382683931924	0.40337162688075995	5.531769899987768e-05	3.5525924222076146e-05	3.621440733685819e-05	3.760519547761525e-05	4.0596988259942016e-05	3.4348466318178676e-05	4.5325651862443476e-05	4.2491049747714e-05
0.0009765625	0.3809215613483161	5.865203641267319e-05	0.40398240349337794	0.38761340448485593	0.3936478081589953	0.3814952613144715	0.38303156934127486	0.39068280885313333	0.39686525092048486	0.3819526395317341	8.144248106581179e-05	5.230368332580678e-05	5.3317315021512183e-05	5.536492797121954e-05	5.9769648909232856e-05	5.057014966880901e-05	6.673150926994977e-05	6.25582151302482e-05
0.001953125	0.3806284588506906	6.591570397087625e-06	0.3955573579558069	0.38155389643556814	0.3844357613075594	0.3842937625200799	0.37884756891183297	0.38137769394612103	0.39501188496743395	0.3812075034420653	1.4675308710622833e-05	6.090285231037437e-06	1.049585608697638e-05	5.656127378506588e-06	6.424187833499639e-06	6.230426070167027e-06	1.115727659530459e-05	7.484000118292457e-06
0.00390625	0.397897838406941	3.498174575334331e-05	0.403258020342738	0.39197092026901276	0.39778973109918236	0.39146497911473715	0.38346708780210936	0.3882016009552027	0.39795362249356475	0.3937652075934365	0.000299943095077569	2.9258036553539845e-05	3.82719733540173e-05	2.9874411278321467e-05	9.043530465624989e-05	3.0981905250780905e-05	3.5096881805803606e-05	3.179480588122945e-05
0.0078125	0.3859537754424073	0.00010087053524323771	0.38664481268417916	0.3830990213949123	0.38463269266734507	0.38666339378695264	0.38665765364923127	0.38669919140101117	0.3865765610592989	0.3866568768963277	0.00010247165485027324	0.00010247165485027324	0.00010247165485027324	0.00010247165485027324	0.00010247165485027324	0.00010247165485027324	0.00010247165485027324	0.00010247165485027324
0.015625	0.38490881143663247	5.0880923685490305e-05	0.3855053939597464	0.385635607700432	0.3854875857010209	0.38604933215689696	0.38508861239455705	0.3843510040899866	0.3834224237992554	0.38373053169116444	5.168855739478381e-05	5.168855739478381e-05	5.168855739478381e-05	5.168855739478381e-05	5.168855739478381e-05	5.168855739478381e-05	5.168855739478381e-05	5.168855739478381e-05
0.03125	0.3971400477994595	0.0001166023657179819	0.39385822322478126	0.38630624669632513	0.3918916337214574	0.37866262752934404	0.39389746594283515	0.39375538956868267	0.38719430921803266	0.3877610129783245	9.153836880648362e-05	9.615957399564692e-05	0.00010388981391284705	0.00013294116180552083	0.00012758738606348074	9.618809693590641e-05	8.959364712286528e-05	0.00011148500533177819
0.0625	0.39158329103919404	2.3073483906388966e-05	0.37975425121731476	0.3968588870392144	0.3986717237860288	0.39803555307279664	0.39490479557490604	0.3982268201050774	0.3886555813690811	0.39169145974923825	4.358944501541422e-05	1.798736657334281e-05	2.209315280949848e-05	1.7327734088451632e-05	2.0711837175750112e-05	2.1616190726627198e-05	2.10063516697841e-05	2.6378701366995142e-05
0.125	0.3926221060249502	8.894570181456414e-05	0.3922198773350078	0.3945853955975423	0.39200011125670664	0.3935379044343856	0.39367351184586685	0.3924827351186062	0.3919803106474467	0.39049700196404036	9.035753835130325e-05	9.035753835130325e-05	9.035753835130325e-05	9.035753835130325e-05	9.035753835130325e-05	9.035753835130325e-05	9.035753835130325e-05	9.035753835130325e-05
0.25	0.4582545657173573	0.006432660051583031	0.4509646604192722	0.446218070408911	0.468642702048386	0.4580838457079503	0.46559101038743356	0.4415241771350257	0.4657776229718749	0.4692344366600051	0.006534765766687524	0.006534765766687524	0.006534765766687524	0.006534765766687524	0.006534765766687524	0.006534765766687524	0.006534765766687524	0.006534765766687524
0.5	0.5240120769050678	0.01961443723170934	0.5287867236519681	0.5417596949585011	0.5421304198714252	0.5385792079661909	0.5150083073087796	0.48658004614358247	0.5128504032551185	0.5264018120849767	0.019925777505228535	0.019925777505228535	0.019925777505228535	0.019925777505228535	0.019925777505228535	0.019925777505228535	0.019925777505228535	0.019925777505228535
1.0	0.3272486053935185	0.011545730231560079	0.34247678083101607	0.33094025964757123	0.31691448402284034	0.3307248088929702	0.308057185225465	0.340367664263362	0.30777102866835215	0.3407366315965714	0.011728995790791192	0.011728995790791192	0.011728995790791192	0.011728995790791192	0.011728995790791192	0.011728995790791192	0.011728995790791192	0.011728995790791192
