time1	time2	time3	time4	time5	time6	time7	time8	time_SPRE
0.01050620002206415	0.006309400021564215	0.004881400032900274	0.005094000021927059	0.004902899963781238	0.005282800004351884	0.0040152000146918	0.005522900028154254	19.33421120001003
0.007477399951312691	0.005218899983447045	0.004775600042194128	0.0057545999879948795	0.005018999974709004	0.004503500007558614	0.003967900003772229	0.0042153000249527395	10.46120439999504
0.004636700032278895	0.005146900017280132	0.00461959996027872	0.0039502999861724675	0.004155599977821112	0.0063649999792687595	0.004168299958109856	0.0035892000305466354	22.383973899995908
