h1	h2	h3	mu	var	mu_cv1	mu_cv2	mu_cv3	mu_cv4	mu_cv5	mu_cv6	mu_cv7	mu_cv8	var_cv1	var_cv2	var_cv3	var_cv4	var_cv5	var_cv6	var_cv7	var_cv8
1.52587890625e-05	1.52587890625e-05	1.52587890625e-05	0.8697186638898539	6.800363742588152e-05	0.8704305642027933	0.8681911667992398	0.8689633935906041	0.8717472363874188	0.8702836104978895	0.869915649937917	0.8691723818197756	0.869045307883193	6.908306024216534e-05	6.908306024216534e-05	6.908306024216534e-05	6.908306024216534e-05	6.908306024216534e-05	6.908306024216534e-05	6.908306024216534e-05	6.908306024216534e-05
1.52587890625e-05	3.0517578125e-05	1.52587890625e-05	0.8680175559948878	4.22192473162623e-05	0.8684864408942607	0.8671196291612945	0.8674925784259825	0.8698031130788861	0.8683394871893568	0.8680333246580977	0.867228258511243	0.8676376160399812	4.288939409906012e-05	4.288939409906012e-05	4.288939409906012e-05	4.288939409906012e-05	4.288939409906012e-05	4.288939409906012e-05	4.288939409906012e-05	4.288939409906012e-05
1.52587890625e-05	6.103515625e-05	1.52587890625e-05	0.8689352834471975	2.1001446543722478e-05	0.8695352722683292	0.8684367968145834	0.8682916351575025	0.8699575884584204	0.8692467788294718	0.8690415234753863	0.8682770898853113	0.868695582688577	2.1334802838067283e-05	2.1334802838067283e-05	2.1334802838067283e-05	2.1334802838067283e-05	2.1334802838067283e-05	2.1334802838067283e-05	2.1334802838067283e-05	2.1334802838067283e-05
1.52587890625e-05	0.0001220703125	1.52587890625e-05	0.869561863680555	8.436880318978667e-06	0.8699226040216695	0.869326937803654	0.8693439165243948	0.8701678990054705	0.8697628588791065	0.8696172276634506	0.8689206750272066	0.8694327905194884	8.570799054200552e-06	8.570799054200552e-06	8.570799054200552e-06	8.570799054200552e-06	8.570799054200552e-06	8.570799054200552e-06	8.570799054200552e-06	8.570799054200552e-06
1.52587890625e-05	0.000244140625	1.52587890625e-05	0.8697318345854607	2.4543777000884833e-06	0.8698762994282713	0.8695899868490378	0.8696470557853891	0.8700138754173131	0.8699132227926966	0.8697919567506398	0.8693530053742867	0.8696692742860513	2.493336076280364e-06	2.493336076280364e-06	2.493336076280364e-06	2.493336076280364e-06	2.493336076280364e-06	2.493336076280364e-06	2.493336076280364e-06	2.493336076280364e-06
1.52587890625e-05	0.00048828125	1.52587890625e-05	0.8688700013398042	6.339208912270423e-07	0.8697209887820965	0.8690116367956682	0.8701322400190156	0.8692377364919204	0.8695139586197277	0.8700841655776325	0.8696291172385823	0.868920348508481	4.950971071830833e-07	5.452641111467642e-07	6.148205816176674e-07	6.331295727928443e-07	4.93597218342426e-07	5.378108113206852e-07	6.81456256489363e-07	6.616165439825417e-07
1.52587890625e-05	0.0009765625	1.52587890625e-05	0.8703548408095649	2.1836501818229488e-07	0.8702269051484025	0.8694523040399276	0.8687291570616485	0.8696675609518193	0.868710602115408	0.8683676594499979	0.8696837022593782	0.8680676126587743	2.1423973313174685e-07	2.3641385672211358e-07	1.71480021318296e-07	1.683406366130084e-07	6.266957183479419e-07	2.1798091933822322e-07	2.0387455692632648e-07	2.2745603612253686e-07
1.52587890625e-05	0.001953125	1.52587890625e-05	0.8702973517586615	6.869709538564505e-08	0.869915035964204	0.8684947117876487	0.8671228951995071	0.8687894850459307	0.8672796235470792	0.8662999278292156	0.8694407591633356	0.8658790965783778	6.739929089768491e-08	7.437521541187995e-08	5.3947191172356777e-08	5.295954849796404e-08	1.9715692513158513e-07	6.857625883797655e-08	6.413843206415903e-08	7.155710717595867e-08
1.52587890625e-05	0.00390625	1.52587890625e-05	0.8702918460859647	1.4761726879692493e-08	0.8693300999874026	0.8667500230284134	0.8640703853886343	0.8673601680817271	0.8647231021866659	0.8623065143661777	0.8689516893739383	0.8616187647621024	1.4482852856169953e-08	1.59818491650214e-08	1.1592247059972414e-08	1.1380021035971393e-08	4.236535278375965e-08	1.4735761355185911e-08	1.3782154999535388e-08	1.5376290169221785e-08
1.52587890625e-05	0.0078125	1.52587890625e-05	0.8703076276681896	2.6147044829486613e-08	0.8684434687327234	0.8630086191126394	0.8580182505601596	0.8644177993740448	0.8591469103436096	0.8547479125336067	0.8676962803690755	0.8535723117927622	9.948763678151542e-09	5.6139118777382535e-08	7.453423045543739e-09	7.104993057881955e-09	5.639562228586756e-08	1.1046947229937585e-08	8.113162333008611e-09	2.0522408540236844e-08
1.52587890625e-05	0.015625	1.52587890625e-05	0.8703796746545341	3.0937303546887916e-08	0.8665086899669667	0.8565190746522243	0.846238850164744	0.8586839186548966	0.849090172623425	0.8398093981840855	0.8652205316110858	0.837378608764658	1.1771422882944862e-08	6.642406320854895e-08	8.818924384269333e-09	8.406660422378738e-09	6.672755933801398e-08	1.3070798705848607e-08	9.599530939664225e-09	2.4282208053069432e-08
