h1	h2	h3	mu	var	mu_cv1	mu_cv2	mu_cv3	mu_cv4	mu_cv5	mu_cv6	mu_cv7	mu_cv8	var_cv1	var_cv2	var_cv3	var_cv4	var_cv5	var_cv6	var_cv7	var_cv8
1.52587890625e-05	1.52587890625e-05	1.52587890625e-05	0.8694849780176841	5.833852277510946e-05	0.8702446603412125	0.8682939457957008	0.8685190720781323	0.8713286042567749	0.8697183719972236	0.8698177941231384	0.868529954993821	0.8694274205554683	5.9264531073127064e-05	5.9264531073127064e-05	5.9264531073127064e-05	5.9264531073127064e-05	5.9264531073127064e-05	5.9264531073127064e-05	5.9264531073127064e-05	5.9264531073127064e-05
3.0517578125e-05	1.52587890625e-05	1.52587890625e-05	0.8710315472330723	5.296538609039044e-05	0.870639740142014	0.8721246147842379	0.8702330761668429	0.8706622563288744	0.8715797132454837	0.8693579992586021	0.8714845369818929	0.872170440956633	5.380610650452362e-05	5.380610650452362e-05	5.380610650452362e-05	5.380610650452362e-05	5.380610650452362e-05	5.380610650452362e-05	5.380610650452362e-05	5.380610650452362e-05
6.103515625e-05	1.52587890625e-05	1.52587890625e-05	0.8585630285770212	7.649132185178166e-05	0.863598540803299	0.8593274671112223	0.8715710837575534	0.8682763556467709	0.8728800002522528	0.8656446796356505	0.8618118753442564	0.8745003333325088	7.504627122435745e-05	8.281366931060218e-05	6.0067924848924664e-05	5.896822633536399e-05	0.00021952593091292355	7.635677544618356e-05	7.141544227666697e-05	7.967582450250772e-05
0.0001220703125	1.52587890625e-05	1.52587890625e-05	0.8747342550464609	7.78336969517611e-05	0.8759054703951655	0.8758999774380892	0.8758997004703476	0.8739487219885552	0.875390871018796	0.8740933751752216	0.8728191998887379	0.8739167239967748	7.906915245893191e-05	7.906915245893191e-05	7.906915245893191e-05	7.906915245893191e-05	7.906915245893191e-05	7.906915245893191e-05	7.906915245893191e-05	7.906915245893191e-05
0.000244140625	1.52587890625e-05	1.52587890625e-05	0.8728522591920151	5.632390080595746e-05	0.8708668047791697	0.867231689773517	0.8648445500740505	0.8689469287854942	0.8558612105393172	0.8650840572906783	0.8687912088248609	0.8624043845293902	4.947841675210453e-05	5.290104845197573e-05	4.147342382139276e-05	4.206552824368862e-05	7.066666667826322e-05	4.307455690491843e-05	4.612512648164929e-05	5.0470055606114876e-05
0.00048828125	1.52587890625e-05	1.52587890625e-05	0.8613912519230614	3.998280593281764e-05	0.866242282411778	0.8599190928048113	0.8749173002840924	0.8561141078200364	0.8943432255078673	0.8656220690499842	0.8644711396121485	0.8592212991517997	2.9764350510721652e-05	1.7813134870168568e-05	2.4802617047935656e-05	1.3388054886817965e-05	0.000316627828720361	2.075365961046802e-05	2.4598629129169158e-05	1.3351674921448998e-05
0.0009765625	1.52587890625e-05	1.52587890625e-05	0.8701066339534987	4.457433468366769e-05	0.8693903755125264	0.8701400604668725	0.8703614572819018	0.8708053474921033	0.8716194088595205	0.8697204773937122	0.870175801966749	0.8686401426546041	4.528186380563067e-05	4.528186380563067e-05	4.528186380563067e-05	4.528186380563067e-05	4.528186380563067e-05	4.528186380563067e-05	4.528186380563067e-05	4.528186380563067e-05
0.001953125	1.52587890625e-05	1.52587890625e-05	0.869530891017804	2.8114272734447926e-05	0.8737689649540734	0.8673962985481662	0.8725607386620389	0.8706134164142448	0.867202147373686	0.8687332760825808	0.8773393735430668	0.8537540746011717	2.2142313876494822e-05	1.891124030818582e-05	2.2849015237153205e-05	2.4054856216146466e-05	1.662594460078421e-05	2.5177954658432736e-05	2.8672721169900967e-05	3.16635846696501e-05
0.00390625	1.52587890625e-05	1.52587890625e-05	0.8616080996599058	6.857488064285412e-05	0.8604262452183409	0.8613136576341475	0.8599776064236401	0.8613817427140452	0.8620070435822357	0.8615933261470367	0.8630230263816525	0.8631421491781498	6.966337081178831e-05	6.966337081178831e-05	6.966337081178831e-05	6.966337081178831e-05	6.966337081178831e-05	6.966337081178831e-05	6.966337081178831e-05	6.966337081178831e-05
0.0078125	1.52587890625e-05	1.52587890625e-05	0.8738215618688285	0.00016647821778674712	0.8645079162630039	0.8574855901099289	0.8505130905483317	0.8596396381322328	0.8173542011547017	0.8382157375640213	0.8706639047669226	0.8449217937857836	0.00016333316227925618	0.00018023838183793846	0.00013073379872261044	0.00012834037886519105	0.0004777834249900453	0.00016618538658352936	0.0001554309072565061	0.00017340907364066124
0.015625	1.52587890625e-05	1.52587890625e-05	0.8713039833474433	3.855546479918569e-05	0.8576674410692648	0.8616858388910038	0.8373087257809515	0.8438151905910285	0.7960514519323866	0.8289776220623841	0.8530506628271822	0.82573675961664	3.782708676557486e-05	4.1742245194602545e-05	3.0277248529715435e-05	2.9722945292395746e-05	0.00011065208571270867	3.848764665878347e-05	3.599696676901104e-05	4.016061394395922e-05
