h1	h2	h3	mu	var	mu_cv1	mu_cv2	mu_cv3	mu_cv4	mu_cv5	mu_cv6	mu_cv7	mu_cv8	var_cv1	var_cv2	var_cv3	var_cv4	var_cv5	var_cv6	var_cv7	var_cv8
1.7763568394002505e-15	1e-15	1e-15	0.3545205817855975	1.0754933003567061e-21	0.35452058198258707	0.3545205823639107	0.3545205827396523	0.35452058311934664	0.35452058351491716	0.354520583900433	0.3545205842747292	0.3545205846558899	1.2248963590645243e-21	9.839331408878966e-22	8.698539361472708e-22	8.221907067693382e-22	8.221907067693382e-22	8.698539361472708e-22	9.839331408878966e-22	1.2248963590645243e-21
3.552713678800501e-15	1e-15	1e-15	0.3545205818177697	1.4435876842911258e-21	0.3545205821896014	0.35452058294288097	0.3545205837179204	0.354520584473865	0.354520585229499	0.3545205860018285	0.3545205867510679	0.3545205874828184	1.64412488473161e-21	1.3206904811778506e-21	1.1675669471282447e-21	1.1035906760527242e-21	1.1035906760527242e-21	1.1675669471282447e-21	1.3206904811778506e-21	1.6441248847316096e-21
7.105427357601002e-15	1e-15	1e-15	0.3545205818306178	8.975447633719598e-22	0.3545205825469858	0.3545205840980441	0.35452058557288857	0.354520587103635	0.35452058860376573	0.3545205901957448	0.35452059164518285	0.3545205932320195	2.3680411326145722e-21	5.066101051572873e-22	8.638850990742325e-22	7.083773106584749e-22	6.531828202574941e-22	7.505428181414546e-22	8.208996247080569e-22	5.900333465710861e-21
1.4210854715202004e-14	1e-15	1e-15	0.3545205817657621	9.221705037561293e-22	0.3545205832790878	0.35452058632372613	0.35452058938092756	0.35452059243355394	0.3545205954771402	0.3545205985224835	0.35452060159357607	0.35452060462238455	1.0502745968877181e-21	8.436632007786587e-22	7.458471774999738e-22	7.049788390068246e-22	7.049788390068246e-22	7.458471774999737e-22	8.43663200778659e-22	1.0502745968877177e-21
2.842170943040401e-14	1e-15	1e-15	0.3545205817766605	1.876008626767148e-21	0.3545205847446718	0.3545205909431241	0.3545205970192326	0.35452060310163225	0.3545206091820964	0.354520615238327	0.3545206212897969	0.35452062733502726	2.9383740274194997e-21	1.1899200606905291e-21	1.1161265685546818e-21	1.1899200606905297e-21	1.1899200606905282e-21	1.1161265685546818e-21	1.1899200606905286e-21	2.9383740274194538e-21
5.684341886080802e-14	1e-15	1e-15	0.3545205817736291	2.4814395679886205e-21	0.35452058775371503	0.35452060001837477	0.35452061216585223	0.354520624233608	0.3545206363363505	0.35452064839609304	0.3545206604401613	0.3545206723408665	4.4440838638534204e-21	1.623491232320301e-21	1.3958922764630693e-21	2.146259823405586e-21	2.0362638040083498e-21	1.470045113895262e-21	2.4776386651178823e-21	6.2449027989904235e-21
1.1368683772161603e-13	1e-15	1e-15	0.35452058181365753	1.8404163394953042e-21	0.3545205939195095	0.3545206181428633	0.3545206423263529	0.3545206663834586	0.3545206903287454	0.35452071415419595	0.354520737907861	0.3545207615480654	2.8826261747689462e-21	1.1673444839973614e-21	1.0949510276254325e-21	1.1673444839973591e-21	1.1673444839973646e-21	1.0949510276254318e-21	1.1673444839973603e-21	2.8826261747689932e-21
2.2737367544323206e-13	1e-15	1e-15	0.3545205817220713	1.2135432125965047e-21	0.3545206058919233	0.3545206542953035	0.35452070218713955	0.35452074962562824	0.3545207965430916	0.35452084297701647	0.3545208889468659	0.3545209344369448	1.9007609059824328e-21	7.697296230837878e-22	7.219944526599871e-22	7.697296230837886e-22	7.697296230837887e-22	7.219944526599872e-22	7.697296230837887e-22	1.9007609059824226e-21
4.547473508864641e-13	1e-15	1e-15	0.35452058178917056	3.1660668146255714e-21	0.3545206300337566	0.3545207257461521	0.3545208196173079	0.35452091161510846	0.3545210015745122	0.35452108942048755	0.3545211752596787	0.35452125909970483	9.023926088479648e-21	1.4388513862169962e-21	1.6651014126818663e-21	1.5786372734103123e-21	1.42631709027287e-21	3.1018840508153667e-21	3.8205367694267175e-21	1.560005898154063e-20
9.094947017729282e-13	1e-15	1e-15	0.35396141035247813	2.8202763472686655e-06	0.35388151500962517	0.35388148818688286	0.3538814624897513	0.35388143795974647	0.3538814146848779	0.3538813927165459	0.3538813721484254	0.3545211996239698	2.8650426384951517e-06	2.8650426384951517e-06	2.8650426384951517e-06	2.8650426384951517e-06	2.8650426384951517e-06	2.8650426384951517e-06	2.8650426384951517e-06	2.8650426384951517e-06
1.8189894035458565e-12	1e-15	1e-15	0.3525308679241537	2.567748378719832e-06	0.35710877513805683	0.3529570730905623	0.3522527952192481	0.35109725594792707	0.3513969884504373	0.349514836864218	0.34997552445246694	0.3506808428632554	2.5519979761148278e-06	2.1288723668863658e-06	1.9963998749118405e-06	2.5242967888572913e-06	1.9721861445069108e-06	1.5247075016785765e-06	1.531235523962869e-06	4.39266639073634e-06
3.637978807091713e-12	1e-15	1e-15	0.3560040232069709	2.097357557565559e-06	0.3558002402571681	0.3523748142455099	0.35191863930288275	0.35056290953085373	0.3496755429560108	0.3494218423438906	0.3496778274129034	0.3513291198858205	3.285070700331782e-06	1.3303178869112434e-06	1.247817552839227e-06	1.330317886911242e-06	1.3303178869112424e-06	1.2478175528392283e-06	1.3303178869112428e-06	3.2850707003318515e-06
7.275957614183426e-12	1e-15	1e-15	0.3506095218852988	2.810586850725814e-06	0.3500506971400764	0.35069029403737007	0.350689973671132	0.35068965525888507	0.3506893420060831	0.3506890349887264	0.35068873505337295	0.3506884429267451	2.855199340419874e-06	2.855199340419874e-06	2.855199340419874e-06	2.855199340419874e-06	2.855199340419874e-06	2.855199340419874e-06	2.855199340419874e-06	2.855199340419874e-06
1.4551915228366852e-11	1e-15	1e-15	0.3499568899411872	7.859522355296674e-09	0.3499367906193323	0.35002306780194326	0.3500842339984892	0.35013786848316986	0.35019331321705754	0.3502049723513017	0.350256401102151	0.3503226424459271	8.951334530671767e-09	7.1904162623428935e-09	6.3567448116364724e-09	6.008430027437214e-09	6.008430027437214e-09	6.356744811636473e-09	7.190416262342896e-09	8.951334530671769e-09
2.9103830456733704e-11	1e-15	1e-15	0.35015896632054216	7.845201345233566e-09	0.34990311425457343	0.3501401422397909	0.3501867686396169	0.35025991849035326	0.3502498048608899	0.3503607063820456	0.35034007997043015	0.3503031256349263	7.797079387206536e-09	6.50431035024316e-09	6.099569223403023e-09	7.712444384283963e-09	6.025589392699911e-09	4.658414914166955e-09	4.67835987825724e-09	1.3420844722701378e-08
5.820766091346741e-11	1e-15	1e-15	0.3501687728552203	2.1380974070026708e-08	0.35018579349750983	0.35014769493357617	0.35014609231959093	0.3501445749068963	0.35019465180171117	0.3501781521204972	0.35017712772590626	0.35017609553607487	2.1720354610820785e-08	2.1720354610820785e-08	2.1720354610820785e-08	2.1720354610820785e-08	2.1720354610820785e-08	2.1720354610820785e-08	2.1720354610820785e-08	2.1720354610820785e-08
1.1641532182693481e-10	1e-15	1e-15	0.3516904833606956	4.933140855554356e-06	0.35192370154803837	0.3518844163661268	0.3519177736949844	0.3519157134005352	0.3513286952438457	0.35132845369336896	0.3513315411586228	0.35189357178004255	5.011444678658394e-06	5.011444678658394e-06	5.011444678658394e-06	5.011444678658394e-06	5.011444678658394e-06	5.011444678658394e-06	5.011444678658394e-06	5.011444678658394e-06
2.3283064365386963e-10	1e-15	1e-15	0.35161574282563945	5.341067860450702e-06	0.35180052469481166	0.35183133273611766	0.3512427847546876	0.3512471593287931	0.35183555094829805	0.3512327573298065	0.3518833995491234	0.3518524332634778	5.425846715378491e-06	5.425846715378491e-06	5.425846715378491e-06	5.425846715378491e-06	5.425846715378491e-06	5.425846715378491e-06	5.425846715378491e-06	5.425846715378491e-06
4.656612873077393e-10	1e-15	1e-15	0.3498541936429543	4.434434066803019e-06	0.35133784490337444	0.3515402106380191	0.3505343702660131	0.35237545274930554	0.34998792188232963	0.35173826878043596	0.3501820807449168	0.35205892891226404	3.3900262124343906e-06	5.050447214443072e-06	4.0569166148805e-06	3.586549471126239e-06	5.050447214443072e-06	3.3900262124343906e-06	3.586549471126239e-06	4.0569166148805005e-06
9.313225746154785e-10	1e-15	1e-15	0.35378460915238624	3.5322432258701635e-06	0.3519105458423611	0.3539562649818628	0.34909600299751664	0.3523692367918825	0.3478498630209441	0.35089807304162457	0.34691338354559553	0.34710037002501126	4.017598143384097e-06	3.282816604505408e-06	3.6951909350505256e-06	3.90544364759461e-06	3.311194600787446e-06	4.308501500131076e-06	3.6836569808262444e-06	4.0151447326895305e-06
1.862645149230957e-09	1e-15	1e-15	0.34608103978764776	2.948657005769595e-06	0.349520977952628	0.3497401035830307	0.3486609968832992	0.3486994039073036	0.3465538379672684	0.3472848970849527	0.3477276680670754	0.3508599203731842	3.3890996929747456e-06	3.1569687968494867e-06	2.591327822004223e-06	4.109509173630053e-06	3.427982955317478e-06	2.407484827922006e-06	2.240706339618598e-06	2.993981114094592e-06
3.725290298461914e-09	1e-15	1e-15	0.3485211579998384	1.07598035212852e-05	0.34831408431822314	0.34886688129186233	0.34874880711037404	0.34845262633992413	0.3490531887325731	0.34853689980307034	0.34860169359462506	0.3475950828080545	1.0930594053369093e-05	1.0930594053369093e-05	1.0930594053369093e-05	1.0930594053369093e-05	1.0930594053369093e-05	1.0930594053369093e-05	1.0930594053369093e-05	1.0930594053369093e-05
7.450580596923828e-09	1e-15	1e-15	0.34943152374402464	9.735096714305814e-06	0.34893680387288933	0.3494225273717265	0.34992713641489737	0.3490045070116659	0.3492594515738918	0.34913812180720766	0.3500270280378238	0.34973661386209487	9.889622058977333e-06	9.889622058977333e-06	9.889622058977333e-06	9.889622058977333e-06	9.889622058977333e-06	9.889622058977333e-06	9.889622058977333e-06	9.889622058977333e-06
