h1	h2	h3	mu	var	mu_cv1	mu_cv2	mu_cv3	mu_cv4	mu_cv5	mu_cv6	mu_cv7	mu_cv8	var_cv1	var_cv2	var_cv3	var_cv4	var_cv5	var_cv6	var_cv7	var_cv8
1e-15	1.7763568394002505e-15	1e-15	0.2657889027399647	1.1275623970228247e-29	0.2657889027399515	0.265788902739929	0.2657889027399015	0.26578890273988115	0.265788902739848	0.2657889027398297	0.2657889027397977	0.2657889027397823	1.3088003403388366e-29	1.1303890076370806e-29	1.1894043685016852e-29	1.2784381441034976e-29	1.4086062870699417e-29	1.6914144162947658e-29	1.359919611916336e-29	1.3358727674165745e-28
1e-15	3.552713678800501e-15	1e-15	0.2657889027399658	8.558190837239774e-30	0.26578890273995304	0.2657889027399283	0.26578890273990025	0.26578890273988154	0.2657889027398487	0.26578890273983025	0.265788902739799	0.26578890273979383	9.933785580326848e-30	8.579644792358555e-30	9.027570975371946e-30	9.70333671975307e-30	1.0691312029480773e-29	1.2837823784944877e-29	1.0321780499965945e-29	1.0139265115623721e-28
1e-15	7.105427357601002e-15	1e-15	0.2657889027399655	1.2473420943225487e-29	0.26578890273995215	0.2657889027399279	0.26578890273989986	0.26578890273987993	0.2657889027398477	0.2657889027398305	0.2657889027397995	0.2657889027397835	1.4478327424528864e-29	1.2504689726334314e-29	1.3157534695379227e-29	1.414245203935805e-29	1.5582409637186238e-29	1.8710914854548468e-29	1.5043823573017696e-29	1.4777810432996404e-28
1e-15	1.4210854715202004e-14	1e-15	0.2657889027399644	1.4756004720361612e-29	0.265788902739952	0.2657889027399255	0.265788902739903	0.26578890273987715	0.26578890273985306	0.26578890273982714	0.2657889027398036	0.2657889027397762	1.6805847558804058e-29	1.3499779186580313e-29	1.193458739683187e-29	1.1280637402484917e-29	1.1280637402484917e-29	1.193458739683187e-29	1.349977918658031e-29	1.680584755880406e-29
1e-15	2.842170943040401e-14	1e-15	0.26578890273996464	1.0329930915661681e-29	0.2657889027399525	0.2657889027399284	0.2657889027399	0.2657889027398801	0.2657889027398482	0.2657889027398309	0.2657889027397991	0.2657889027397907	1.1990305045460815e-29	1.0355826327257369e-29	1.089648341399939e-29	1.171214803136835e-29	1.290465669236453e-29	1.5495545183319462e-29	1.2458623734740268e-29	1.223832351625294e-28
1e-15	5.684341886080802e-14	1e-15	0.265788902739965	1.3128183766501806e-29	0.2657889027399538	0.2657889027399284	0.2657889027399007	0.2657889027398808	0.26578890273984823	0.26578890273982936	0.2657889027397983	0.26578890273978734	1.5238333086484193e-29	1.3161093930656137e-29	1.38482084571095e-29	1.4884826714877155e-29	1.6400371491751375e-29	1.9693100214283516e-29	1.5833513621992558e-29	1.5553536749376797e-28
1e-15	1.1368683772161603e-13	1e-15	0.2657889027399658	1.4877703730595218e-29	0.265788902739952	0.2657889027399273	0.2657889027399008	0.26578890273987993	0.26578890273984807	0.2657889027398302	0.26578890273979827	0.265788902739779	1.7269060902949922e-29	1.4914999649110846e-29	1.5693682103240226e-29	1.686844470521911e-29	1.8585957697253816e-29	2.2317490045548088e-29	1.7943557834970722e-29	1.7626270003212434e-28
1e-15	2.2737367544323206e-13	1e-15	0.2657889027399641	1.4875888013140175e-29	0.26578890273995287	0.2657889027399278	0.2657889027399005	0.2657889027398798	0.26578890273984684	0.2657889027398273	0.26578890273979955	0.2657889027397883	1.7266953337435689e-29	1.491317937995537e-29	1.569176680145408e-29	1.6866386032049834e-29	1.8583689413893644e-29	2.231476635532259e-29	1.7941367951924495e-29	1.7624118842879317e-28
1e-15	4.547473508864641e-13	1e-15	0.2657889027399652	7.686026385545816e-30	0.26578890273995265	0.26578890273992806	0.26578890273990013	0.2657889027398815	0.2657889027398475	0.26578890273982925	0.26578890273979766	0.2657889027397817	8.921434393179759e-30	7.705293970045079e-30	8.107572036390234e-30	8.714470555077236e-30	9.601761390634705e-30	1.1529522327863692e-29	9.269888785763233e-30	9.105973527678677e-29
1e-15	9.094947017729282e-13	1e-15	0.2657889027399649	1.8461436624252648e-29	0.26578890273995304	0.26578890273992856	0.2657889027399002	0.2657889027398813	0.26578890273984807	0.2657889027398284	0.26578890273979855	0.2657889027397837	2.1428822565175157e-29	1.850771636261061e-29	1.9473967407640176e-29	2.0931706163411694e-29	2.3062932717451336e-29	2.7693314475740856e-29	2.2265791938220767e-29	2.187207599228487e-28
1e-15	1.8189894035458565e-12	1e-15	0.26578890273996425	1.3690873680596206e-29	0.26578890273995176	0.2657889027399277	0.26578890273990075	0.26578890273988104	0.26578890273984834	0.2657889027398292	0.2657889027397983	0.26578890273978806	1.58914665654087e-29	1.3725194414389885e-29	1.4441759504663784e-29	1.5522808481012662e-29	1.7103311349232414e-29	2.0537170427263134e-29	1.651215726213606e-29	1.6220180240436466e-28
1e-15	3.637978807091713e-12	1e-15	0.2657889027399648	1.8006361100238127e-29	0.26578890273995226	0.26578890273992856	0.26578890273990063	0.26578890273988065	0.26578890273984807	0.26578890273983014	0.26578890273979844	0.26578890273978695	2.090060079910466e-29	1.8051500040259917e-29	1.8993932938869093e-29	2.0415738346566961e-29	2.2494430037767232e-29	2.701067260700384e-29	2.1716938826726032e-29	2.1332928002555736e-28
1e-15	7.275957614183426e-12	1e-15	0.2657889027399653	9.315058108693036e-30	0.2657889027399522	0.2657889027399283	0.265788902739901	0.26578890273988004	0.2657889027398492	0.26578890273982914	0.2657889027397998	0.2657889027397785	1.081230737662378e-29	9.338409403656354e-30	9.825949177251815e-30	1.0561478133837313e-29	1.1636827771990009e-29	1.3973172229995846e-29	1.1234615699848958e-29	1.1035959062808176e-28
1e-15	1.4551915228366852e-11	1e-15	0.26578890273996425	1.4905022836115182e-29	0.26578890273995165	0.26578890273992845	0.26578890273989997	0.26578890273988026	0.26578890273984884	0.2657889027398307	0.2657889027397979	0.26578890273977257	1.730077112554754e-29	1.494238723906574e-29	1.5722499544771438e-29	1.689941929842275e-29	1.862008606468975e-29	2.2358470419706326e-29	1.7976506599025557e-29	1.7658636149148737e-28
1e-15	2.9103830456733704e-11	1e-15	0.26578890273996514	9.692261420696779e-30	0.2657889027399525	0.2657889027399288	0.2657889027399019	0.2657889027398803	0.2657889027398481	0.26578890273983036	0.2657889027397972	0.2657889027397809	1.1250140195837088e-29	9.716558301366269e-30	1.0223840476478512e-29	1.0989153891224254e-29	1.210804866246577e-29	1.453900088966188e-29	1.1689549442786925e-29	1.1482848417770384e-28
1e-15	5.820766091346741e-11	1e-15	0.2657889027399658	1.118381175636846e-29	0.2657889027399524	0.2657889027399273	0.26578890273989997	0.26578890273988015	0.2657889027398496	0.2657889027398283	0.2657889027398004	0.26578890273977585	1.2981433818357629e-29	1.1211847704624478e-29	1.1797195964185629e-29	1.2680284109833746e-29	1.397136654700666e-29	1.67764200755495e-29	1.3488464127238964e-29	1.3249953706059438e-28
1e-15	1.1641532182693481e-10	1e-15	0.26578890273996514	1.1303893484830618e-29	0.26578890273995237	0.2657889027399286	0.2657889027399007	0.2657889027398799	0.26578890273984873	0.2657889027398297	0.2657889027397976	0.2657889027397909	1.3120816798399112e-29	1.1332230457924951e-29	1.1923863661500862e-29	1.281643361471369e-29	1.4121378535807127e-29	1.6956550210423397e-29	1.3633291143464126e-29	1.3392219811545478e-28
1e-15	2.3283064365386963e-10	1e-15	0.2657889027399644	1.4756004720361612e-29	0.265788902739952	0.2657889027399255	0.265788902739903	0.26578890273987715	0.26578890273985306	0.26578890273982714	0.2657889027398036	0.2657889027397762	1.6805847558804058e-29	1.3499779186580313e-29	1.193458739683187e-29	1.1280637402484917e-29	1.1280637402484917e-29	1.193458739683187e-29	1.349977918658031e-29	1.680584755880406e-29
1e-15	4.656612873077393e-10	1e-15	0.26578890273996475	1.2931926370224637e-29	0.2657889027399527	0.2657889027399284	0.26578890273990075	0.26578890273988015	0.2657889027398491	0.265788902739831	0.2657889027397973	0.2657889027397828	1.5010530396611093e-29	1.2964344549863613e-29	1.364118718263353e-29	1.466230870423254e-29	1.615519712001821e-29	1.9398701793190108e-29	1.5596813388918402e-29	1.5321021979654956e-28
1e-15	9.313225746154785e-10	1e-15	0.2657889027399646	1.4803313941219034e-29	0.26578890273995237	0.26578890273992795	0.2657889027398997	0.2657889027398803	0.2657889027398476	0.26578890273983385	0.26578890273979794	0.26578890273978356	1.71827141234632e-29	1.484042337695658e-29	1.561521235230708e-29	1.6784101040938143e-29	1.8493026321317745e-29	2.2205900689155623e-29	1.7853838513214242e-29	1.7538137147715144e-28
1e-15	1.862645149230957e-09	1e-15	0.2657889027399653	1.7160248129881922e-29	0.2657889027399518	0.2657889027399282	0.2657889027399014	0.26578890273988054	0.2657889027398486	0.26578890273983224	0.26578890273980094	0.26578890273978273	1.9918488459697802e-29	1.7203266005997014e-29	1.810141429347546e-29	1.945640953391749e-29	2.143742418801375e-29	2.574145000818967e-29	2.0696467032595327e-29	2.0330500750421966e-28
1e-15	3.725290298461914e-09	1e-15	0.2657889027399645	1.155846255133352e-29	0.2657889027399519	0.2657889027399279	0.26578890273990124	0.2657889027398803	0.26578890273984884	0.26578890273983197	0.26578890273979955	0.26578890273977906	1.3416303843513845e-29	1.1587437686561801e-29	1.2192394751738885e-29	1.3105065805522332e-29	1.443939870792027e-29	1.733841979933726e-29	1.3940319354974737e-29	1.3693818981813522e-28
1e-15	7.450580596923828e-09	1e-15	0.26578890273996514	1.3377767414171343e-29	0.2657889027399517	0.26578890273992745	0.26578890273989925	0.2657889027398804	0.2657889027398489	0.2657889027398301	0.2657889027398002	0.265788902739777	1.5528033385000172e-29	1.3411303242847217e-29	1.4111480699628906e-29	1.51678064028906e-29	1.6712163633973755e-29	2.0067491361819246e-29	1.6134529067501916e-29	1.5849229474670344e-28
1e-15	1.4901161193847656e-08	1e-15	0.265788902739965	1.320374008057136e-29	0.2657889027399524	0.2657889027399267	0.2657889027399001	0.2657889027398813	0.26578890273984834	0.2657889027398292	0.2657889027397986	0.2657889027397806	1.532603389118474e-29	1.323683965178635e-29	1.39279087116227e-29	1.4970492993026736e-29	1.6494760147587376e-29	1.980643943098379e-29	1.5924639854632637e-29	1.5643051637988059e-28
1e-15	2.9802322387695312e-08	1e-15	0.26578890273996497	1.2584250004262882e-29	0.2657889027399518	0.2657889027399289	0.2657889027399002	0.2657889027398804	0.265788902739849	0.2657889027398301	0.26578890273979844	0.26578890273979505	1.460697051620008e-29	1.2615796617318097e-29	1.3274442256063128e-29	1.4268110805098644e-29	1.5720862739719234e-29	1.8877165407136943e-29	1.5177491221099058e-29	1.4909114496407042e-28
1e-15	5.960464477539063e-08	1e-15	0.2657889027399653	1.4002062294885408e-29	0.2657889027399526	0.26578890273992745	0.2657889027399003	0.26578890273988004	0.26578890273984834	0.2657889027398319	0.2657889027397989	0.2657889027397886	1.6252673861223693e-29	1.403716312656327e-29	1.4770015482550986e-29	1.587563631171048e-29	1.7492063439324933e-29	2.1003972894058127e-29	1.6887472633324676e-29	1.6588859079369468e-28
1e-15	1.1920928955078125e-07	1e-15	0.26578890273996514	4.783224520755454e-30	0.2657889027399551	0.26578890273992795	0.2657889027399027	0.2657889027398783	0.265788902739848	0.26578890273983047	0.2657889027398024	0.2657889027397861	5.58502207994789e-30	3.217467609979418e-30	1.0775783489941572e-29	3.579593889145541e-30	3.998434662069709e-30	5.806798123279202e-30	7.456417622552692e-30	3.7317823376690197e-29
1e-15	2.384185791015625e-07	1e-15	0.2657889027399647	1.1574475731862247e-29	0.26578890273995154	0.2657889027399281	0.26578890273989936	0.2657889027398813	0.2657889027398487	0.2657889027398295	0.26578890273979777	0.26578890273978145	1.3434890891273887e-29	1.1603491009459742e-29	1.220928618668276e-29	1.3123221661775063e-29	1.4459403158962887e-29	1.7362440575897789e-29	1.395963237774639e-29	1.3712790501123505e-28
1e-15	4.76837158203125e-07	1e-15	0.2657889027399644	1.4756004720361612e-29	0.265788902739952	0.2657889027399255	0.265788902739903	0.26578890273987715	0.26578890273985306	0.26578890273982714	0.2657889027398036	0.2657889027397762	1.6805847558804058e-29	1.3499779186580313e-29	1.193458739683187e-29	1.1280637402484917e-29	1.1280637402484917e-29	1.193458739683187e-29	1.349977918658031e-29	1.680584755880406e-29
1e-15	9.5367431640625e-07	1e-15	0.2657889027399649	1.1899988086032408e-29	0.26578890273995365	0.2657889027399289	0.2657889027398991	0.2657889027398807	0.265788902739849	0.2657889027398305	0.26578890273979944	0.2657889027397795	1.3812724243155136e-29	1.1929819368737733e-29	1.2552651500277387e-29	1.349228984908501e-29	1.4866049167923173e-29	1.7850729552170193e-29	1.4352223187377734e-29	1.4098439304721175e-28
1e-15	1.9073486328125e-06	1e-15	0.2657889027399649	1.7209569175206417e-29	0.2657889027399533	0.26578890273992856	0.2657889027399004	0.2657889027398814	0.26578890273984845	0.26578890273982764	0.2657889027397997	0.26578890273977757	1.9975737088312031e-29	1.725271069094499e-29	1.8153440387040555e-29	1.951233008059089e-29	2.149903845850767e-29	2.5815434673968573e-29	2.0755951684614672e-29	2.0388933562196757e-28
1e-15	3.814697265625e-06	1e-15	0.2657889027399656	2.08899763056124e-29	0.26578890273995154	0.2657889027399278	0.26578890273989964	0.26578890273988043	0.2657889027398475	0.26578890273983113	0.2657889027397993	0.26578890273977623	2.424771185226239e-29	2.0942343987359218e-29	2.2035702096306343e-29	2.3685201465593526e-29	2.6096783680018426e-29	3.133627653126987e-29	2.519478172159622e-29	2.4749273771746745e-28
1e-15	7.62939453125e-06	1e-15	0.26578890273996536	1.4151552977674978e-29	0.26578890273995154	0.2657889027399284	0.26578890273989914	0.265788902739881	0.26578890273984734	0.2657889027398301	0.2657889027397997	0.26578890273979267	1.642619282303818e-29	1.418702855752803e-29	1.4927705089467366e-29	1.6045129895010965e-29	1.7678814537261294e-29	2.1228218307562148e-29	1.7067768918356066e-29	1.676596726659591e-28
1e-15	1.52587890625e-05	1e-15	0.26578890273996414	7.778624581229915e-30	0.26578890273995315	0.26578890273992795	0.2657889027399002	0.26578890273987965	0.26578890273984723	0.26578890273982986	0.26578890273979705	0.26578890273978084	9.028916294266642e-30	7.79812429394086e-30	8.205248846784804e-30	8.819459037976515e-30	9.717439601398338e-30	1.1668425437364743e-29	9.381568727087419e-30	9.215678683023411e-29
1e-15	3.0517578125e-05	1e-15	0.2657889027399646	1.5707173839440616e-29	0.2657889027399532	0.2657889027399287	0.2657889027399002	0.2657889027398803	0.26578890273984795	0.26578890273983014	0.26578890273980027	0.2657889027397981	1.823185530228796e-29	1.574654910098865e-29	1.6568645097401107e-29	1.780890372490756e-29	1.9622172467577145e-29	2.3561747306779064e-29	1.8943957166746604e-29	1.860897972528039e-28
1e-15	6.103515625e-05	1e-15	0.2657889027399644	1.4756004720361612e-29	0.265788902739952	0.2657889027399255	0.265788902739903	0.26578890273987715	0.26578890273985306	0.26578890273982714	0.2657889027398036	0.2657889027397762	1.6805847558804058e-29	1.3499779186580313e-29	1.193458739683187e-29	1.1280637402484917e-29	1.1280637402484917e-29	1.193458739683187e-29	1.349977918658031e-29	1.680584755880406e-29
1e-15	0.0001220703125	1e-15	0.2657889027399644	1.4756004720361612e-29	0.265788902739952	0.2657889027399255	0.265788902739903	0.26578890273987715	0.26578890273985306	0.26578890273982714	0.2657889027398036	0.2657889027397762	1.6805847558804058e-29	1.3499779186580313e-29	1.193458739683187e-29	1.1280637402484917e-29	1.1280637402484917e-29	1.193458739683187e-29	1.349977918658031e-29	1.680584755880406e-29
1e-15	0.000244140625	1e-15	0.26578890273996497	1.5043476698813154e-29	0.2657889027399528	0.2657889027399278	0.26578890273990086	0.2657889027398813	0.265788902739849	0.26578890273983075	0.2657889027397977	0.26578890273978323	1.74614792718096e-29	1.50811881824742e-29	1.586854700925208e-29	1.705639925779253e-29	1.8793049425281092e-29	2.256615990986435e-29	1.8143491702223106e-29	1.7822668530159383e-28
1e-15	0.00048828125	1e-15	0.2657889027399658	1.721349544722577e-30	0.265788902739952	0.2657889027399279	0.2657889027398998	0.2657889027398805	0.2657889027398477	0.26578890273982797	0.2657889027397992	0.26578890273978356	1.998029444688374e-30	1.7256646805472564e-30	1.8157581998275633e-30	1.951678171530924e-30	2.150394335021548e-30	2.5821324328601753e-30	2.07606870450124e-30	2.0393585189354798e-29
1e-15	0.0009765625	1e-15	0.2657889027399647	1.540807770242345e-29	0.26578890273995365	0.26578890273992806	0.26578890273990124	0.2657889027398805	0.265788902739848	0.2657889027398268	0.2657889027397996	0.2657889027397802	1.788468415951514e-29	1.5446703179908264e-29	1.6253144817408161e-29	1.7469786429646248e-29	1.9248526893591042e-29	2.3113084315405129e-29	1.8583226174251604e-29	1.8254627376057352e-28
1e-15	0.001953125	1e-15	0.2657889027399647	2.2268489517677028e-29	0.2657889027399528	0.2657889027399278	0.2657889027399011	0.26578890273987993	0.2657889027398485	0.2657889027398312	0.2657889027397994	0.2657889027397886	2.584779940916879e-29	2.2324312901819928e-29	2.3489820857978547e-29	2.52481694016539e-29	2.78188900418927e-29	3.340413293202908e-29	2.685736567909804e-29	2.6382459007777174e-28
1e-15	0.00390625	1e-15	0.26578890273996514	1.6557786232923993e-29	0.2657889027399535	0.2657889027399279	0.2657889027399004	0.2657889027398805	0.2657889027398478	0.26578890273982764	0.26578890273979955	0.2657889027397802	1.9219190276411738e-29	1.659929383768104e-29	1.7465909940022764e-29	1.877333401501618e-29	2.0684799217532539e-29	2.4837719322887046e-29	1.996985558185109e-29	1.961673764189956e-28
1e-15	0.0078125	1e-15	0.2657889027399644	1.4756004720361612e-29	0.265788902739952	0.2657889027399255	0.265788902739903	0.26578890273987715	0.26578890273985306	0.26578890273982714	0.2657889027398036	0.2657889027397762	1.6805847558804058e-29	1.3499779186580313e-29	1.193458739683187e-29	1.1280637402484917e-29	1.1280637402484917e-29	1.193458739683187e-29	1.349977918658031e-29	1.680584755880406e-29
1e-15	0.015625	1e-15	0.2657889027399644	1.4756004720361612e-29	0.265788902739952	0.2657889027399255	0.265788902739903	0.26578890273987715	0.26578890273985306	0.26578890273982714	0.2657889027398036	0.2657889027397762	1.6805847558804058e-29	1.3499779186580313e-29	1.193458739683187e-29	1.1280637402484917e-29	1.1280637402484917e-29	1.193458739683187e-29	1.349977918658031e-29	1.680584755880406e-29
1e-15	0.03125	1e-15	0.27003263805248967	0.000480458417007902	0.26298115046021825	0.2706388859542837	0.272870053039929	0.27063888595429125	0.2712154711482893	0.27063888595429825	0.27063888595430236	0.2706388859543052	0.00048808474108739253	0.00048808474108739253	0.00048808474108739253	0.00048808474108739253	0.00048808474108739253	0.00048808474108739253	0.00048808474108739253	0.00048808474108739253
1e-15	0.0625	1e-15	0.2835689030473195	0.0004366199921371874	0.2683050089980372	0.23559207075541888	0.2944254515590403	0.2730424493795444	0.28883608419572937	0.2902302868553855	0.29657441874102236	0.28094396781841724	0.0004010900369424516	0.0005329552545673664	0.0003442985272868829	0.00028398345681326833	0.0004010900369424513	0.0002839834568132684	0.00034429852728688293	0.0005329552545673669
1e-15	0.125	1e-15	0.49405259161653153	0.004286058425088607	0.3698741415270821	0.20543926441885826	0.33160152247066427	0.3112582459377381	0.3498089921700598	0.3277287853519648	0.437630166190151	0.27699129703186803	0.0005712969376694277	0.0030467679937589824	0.0014581004321089855	0.0008692209976738539	0.004709814353781313	0.000392477361195924	0.0008231877390984947	0.0007598007145574762
1e-15	0.25	1e-15	0.223575133010321	0.0037218461792041654	0.411945688198528	0.3319585684998846	0.4314300729795245	0.22615180657375522	0.40438561348636703	0.3245471462064	0.4209665788650645	0.3923944872553159	0.0023607031269740047	0.002214302933053136	0.005829491395180664	0.005829491395180823	0.0022143029330531343	0.002360703126974005	0.0023607031269740034	0.002360703126974006
1e-15	0.5	1e-15	0.23308719380926693	0.0015154020249208459	0.7141689883384323	0.4316160578942359	0.9718861589643814	0.29784493089334746	0.5102666399354054	0.31409779913786356	0.44515254155877193	0.30101442228813846	0.000924585380864509	0.00230237078621098	0.004945610384003682	0.004211182795992637	0.0007912286550870569	0.0007160073820734854	0.0004815320716394701	0.0028324580271679133
