h1	h2	h3	mu	var	mu_cv1	mu_cv2	mu_cv3	mu_cv4	mu_cv5	mu_cv6	mu_cv7	mu_cv8	var_cv1	var_cv2	var_cv3	var_cv4	var_cv5	var_cv6	var_cv7	var_cv8
1.7763568394002505e-15	1e-15	1e-15	0.476261061406639	2.546443870078968e-31	0.4762610614066341	0.47626106140662583	0.47626106140661756	0.476261061406609	0.47626106140660024	0.47626106140659213	0.47626106140658386	0.47626106140657476	2.9001852675301554e-31	2.329657018179961e-31	2.0595518566518496e-31	1.946699700122981e-31	1.9466997001229809e-31	2.0595518566518496e-31	2.329657018179961e-31	2.9001852675301554e-31
3.552713678800501e-15	1e-15	1e-15	0.4762610614066396	1.3478008015059787e-31	0.4762610614066304	0.4762610614066138	0.47626106140659646	0.47626106140657937	0.4762610614065621	0.47626106140654484	0.4762610614065277	0.47626106140651064	1.5350316863539412e-31	1.2330582398580843e-31	1.0900949656716395e-31	1.0303637346759333e-31	1.0303637346759333e-31	1.0900949656716395e-31	1.233058239858084e-31	1.5350316863539412e-31
7.105427357601002e-15	1e-15	1e-15	0.4762610614066388	1.5236223765306356e-31	0.4762610614066223	0.47626106140658786	0.4762610614065536	0.47626106140651975	0.47626106140648555	0.47626106140645147	0.4762610614064172	0.47626106140638286	1.7352776637312655e-31	1.3939115659480659e-31	1.2322986307656815e-31	1.1647754181209868e-31	1.1647754181209868e-31	1.2322986307656815e-31	1.3939115659480659e-31	1.7352776637312653e-31
1.4210854715202004e-14	1e-15	1e-15	0.4762610614066399	1.7359266734416585e-31	0.4762610614066052	0.47626106140653707	0.476261061406469	0.4762610614064004	0.47626106140633273	0.47626106140626395	0.47626106140619584	0.4762610614061269	1.9872584433263277e-31	1.7334564106356324e-31	1.4524792317794727e-31	1.3818246312299158e-31	2.150382173439546e-31	1.398572377734052e-31	2.0796842124949304e-31	4.610234017083969e-31
2.842170943040401e-14	1e-15	1e-15	0.47626106140663915	3.992133312781086e-31	0.4762610614065711	0.47626106140643454	0.47626106140629826	0.47626106140616187	0.4762610614060252	0.47626106140588864	0.47626106140575186	0.47626106140561547	4.546703878214688e-31	3.6522703284019608e-31	3.2288186961234738e-31	3.0518971237331465e-31	3.0518971237331465e-31	3.228818696123474e-31	3.652270328401962e-31	4.546703878214688e-31
5.684341886080802e-14	1e-15	1e-15	0.47626106140663915	3.774825379058711e-31	0.4762610614065036	0.4762610614062308	0.47626106140595764	0.4762610614056847	0.47626106140541224	0.47626106140513963	0.4762610614048668	0.47626106140459373	4.299208429638588e-31	3.453462509053947e-31	3.0530610587288518e-31	2.885770041812202e-31	2.8857700418122026e-31	3.0530610587288518e-31	3.4534625090539468e-31	4.299208429638587e-31
1.1368683772161603e-13	1e-15	1e-15	0.47626106140663876	7.032791330121316e-31	0.4762610614063677	0.4762610614058223	0.47626106140527696	0.4762610614047321	0.47626106140418617	0.47626106140364033	0.47626106140309565	0.47626106140255053	7.99914603381895e-31	6.536176213872242e-31	7.357224604702651e-31	7.77584341415631e-31	6.592677568240151e-31	8.578342446526161e-31	7.334260191415235e-31	7.994261227094547e-31
2.2737367544323206e-13	1e-15	1e-15	0.4762610614066377	1.1523565218239845e-30	0.4762610614060972	0.4762610614050058	0.47626106140391505	0.4762610614028248	0.47626106140173424	0.47626106140064334	0.4762610613995527	0.4762610613984621	1.3124370997553435e-30	1.0542527522624891e-30	9.320205491016206e-31	8.809509299727648e-31	8.809509299727647e-31	9.320205491016207e-31	1.054252752262489e-30	1.3124370997553435e-30
4.547473508864641e-13	1e-15	1e-15	0.47626106140663904	7.434109951466054e-31	0.47626106140555674	0.4762610614033748	0.4762610614011932	0.476261061399011	0.4762610613968297	0.47626106139464763	0.47626106139246577	0.4762610613902841	8.466825604042298e-31	6.8012205671815205e-31	6.0126732550445325e-31	5.683211706822915e-31	5.683211706822915e-31	6.0126732550445325e-31	6.8012205671815205e-31	8.466825604042298e-31
9.094947017729282e-13	1e-15	1e-15	0.4762610614066386	4.692409167838107e-31	0.4762610614044744	0.4762610614001113	0.4762610613957474	0.47626106139138435	0.4762610613870212	0.4762610613826574	0.47626106137829455	0.4762610613739314	5.344259144170919e-31	4.292929476465167e-31	3.795198522672104e-31	3.5872424392380167e-31	3.5872424392380167e-31	3.795198522672104e-31	4.292929476465167e-31	5.344259144170923e-31
