h1	h2	h3	mu	var	mu_cv1	mu_cv2	mu_cv3	mu_cv4	mu_cv5	mu_cv6	mu_cv7	mu_cv8	var_cv1	var_cv2	var_cv3	var_cv4	var_cv5	var_cv6	var_cv7	var_cv8
1.7763568394002505e-15	1e-15	1e-15	0.26578890273996625	1.9236105374348285e-29	0.26578890273994477	0.26578890273989825	0.2657889027398566	0.2657889027398115	0.265788902739768	0.2657889027397231	0.2657889027396796	0.2657889027396321	2.1908305172896862e-29	1.7598474647081083e-29	1.5558071789448492e-29	1.4705574705095148e-29	1.4705574705095148e-29	1.5558071789448492e-29	1.759847464708108e-29	2.190830517289686e-29
3.552713678800501e-15	1e-15	1e-15	0.26578890273996525	7.970833821008115e-30	0.2657889027399223	0.26578890273983247	0.26578890273974504	0.26578890273965633	0.26578890273956884	0.2657889027394803	0.26578890273939265	0.2657889027393022	9.07810892250374e-30	7.292251429552187e-30	6.44677300293744e-30	6.0935251671600466e-30	6.093525167160045e-30	6.44677300293744e-30	7.292251429552185e-30	9.078108922503742e-30
7.105427357601002e-15	1e-15	1e-15	0.265788902739965	1.9512309433792307e-30	0.265788902739878	0.26578890273970135	0.26578890273952466	0.2657889027393513	0.2657889027391689	0.2657889027390004	0.2657889027388195	0.2657889027386453	2.2648606671500322e-30	1.9561223534776703e-30	2.0582476093018736e-30	2.2123193116030874e-30	2.4375734607915978e-30	2.9269689694035188e-30	2.3533218509997143e-30	2.3117091232229875e-29
1.4210854715202004e-14	1e-15	1e-15	0.2657889027399646	1.1167578738117375e-29	0.26578890273978995	0.2657889027394377	0.2657889027390874	0.26578890273873584	0.26578890273838485	0.265788902738033	0.26578890273768163	0.2657889027373277	1.2718932355366085e-29	1.0216847301851446e-29	9.032285295839682e-30	8.53736555360189e-30	8.53736555360189e-30	9.032285295839683e-30	1.0216847301851445e-29	1.271893235536608e-29
2.842170943040401e-14	1e-15	1e-15	0.2657889027399634	5.606575060375217e-30	0.2657889027396157	0.26578890273891376	0.2657889027382091	0.26578890273751066	0.26578890273680017	0.26578890273610284	0.2657889027353933	0.26578890273470557	6.507743931980176e-30	5.620629807693073e-30	5.91407170614248e-30	6.35677407643984e-30	7.004008735859071e-30	8.410214732413922e-30	6.761924129801332e-30	6.642356078393115e-29
5.684341886080802e-14	1e-15	1e-15	0.2657889027399654	4.3961351373648156e-30	0.26578890273926803	0.2657889027378615	0.26578890273645445	0.2657889027350516	0.26578890273363853	0.265788902732238	0.26578890273082856	0.2657889027294341	5.1027448052102e-30	4.407155513952203e-30	4.637244334070872e-30	4.984368812830398e-30	5.491867775700406e-30	6.594478821705776e-30	5.3020483883837036e-30	5.208294660583564e-29
1.1368683772161603e-13	1e-15	1e-15	0.2657889027399638	7.749233765173698e-30	0.265788902738571	0.265788902735758	0.2657889027329464	0.2657889027301366	0.26578890272732053	0.26578890272451344	0.2657889027216997	0.2657889027188945	8.871187052284483e-30	7.738206430760235e-30	6.483915062958064e-30	6.168510602262744e-30	9.599376748677739e-30	6.243273093493502e-30	9.283778725752747e-30	2.0580236283661313e-29
2.2737367544323206e-13	1e-15	1e-15	0.2657889027399637	1.932705862074049e-29	0.26578890273717426	0.2657889027315508	0.26578890272593053	0.26578890272030636	0.26578890271468425	0.26578890270906036	0.2657889027034385	0.2657889026978133	2.20118932662062e-29	1.7681684754821374e-29	1.5631634348465276e-29	1.477510643896033e-29	1.477510643896033e-29	1.563163434846528e-29	1.768168475482138e-29	2.2011893266206199e-29
4.547473508864641e-13	1e-15	1e-15	0.265788902739964	2.1824468510739528e-29	0.2657889027343863	0.2657889027231389	0.26578890271189604	0.2657889027006495	0.26578890268940525	0.2657889026781587	0.26578890266691396	0.2657889026556661	2.4856232956966674e-29	1.9966482211333877e-29	1.765152775204879e-29	1.6684320751936526e-29	1.6684320751936526e-29	1.7651527752048788e-29	1.9966482211333877e-29	2.485623295696666e-29
9.094947017729282e-13	1e-15	1e-15	0.265788902739963	1.2011493372740655e-29	0.26578890272880884	0.2657889027063145	0.2657889026838252	0.2657889026613335	0.26578890263884275	0.2657889026163506	0.2657889025938601	0.26578890257136756	1.368008010307263e-29	1.0988916804107527e-29	9.714839493486362e-30	9.182519521240534e-30	9.182519521240534e-30	9.714839493486362e-30	1.0988916804107524e-29	1.368008010307263e-29
