h	mu	var	mu_cv1	mu_cv2	mu_cv3	mu_cv4	var_cv1	var_cv2	var_cv3	var_cv4
0.001	9395.881074754023	5.235590225366418e-09	9395.889782938535	9395.881891731358	9395.88108567688	9395.880013848231	7.816701717101054e-07	9.26385235427458e-09	9.263852354209813e-09	7.816701717060634e-07
0.01	9395.871456040659	0.00017025569072920052	9395.972609108998	9395.907403453668	9395.863737582951	9395.973056903624	0.03578317534950812	0.00035712590996545316	0.00035654615862062674	0.01974456460370411
0.025	9395.889606684392	3.0266910331217913e-05	9396.29644543499	9395.926431635782	9395.890596655518	9395.817301373632	0.00429901582833115	5.706426875647457e-05	5.706426875645266e-05	0.0042990158283327555
0.05	9395.809571425683	0.009425121683228316	9396.64235146533	9396.087102343032	9395.751604670717	9396.590668688305	1.9598970390442418	0.019560299385030497	0.01952522242212671	1.105071912853833
0.075	9395.949309897676	0.0016220617369059236	9396.806574605354	9395.999354248754	9395.969919863326	9395.654559231021	0.18376555875332568	0.004081515923992093	0.004081515923992381	0.18376555875332778
0.1	9396.029788039665	0.10463258873448109	9396.033434651812	9395.709495677436	9396.147822431298	9394.307648176497	4.31323016769297	0.38961113742182263	0.389611137421823	4.313230167692966
0.125	9396.067743338079	0.04756854173883851	9395.984747447377	9395.819199373202	9396.170106378228	9395.31073893015	1.043468671288991	0.17009003101566458	0.17009003101566442	1.0434686712889907
0.15	9395.63118948468	0.1241383330294548	9397.217448018175	9396.473655626602	9395.42492410651	9398.061580664633	27.382223778615582	0.273282904981462	0.27313222788234826	13.715395741645818
0.175	9395.37576812273	0.4998493289311446	9399.70456124159	9397.186993822519	9394.9620931389	9400.541694650501	107.50310925246195	1.0729119371735159	1.0716505984605367	56.63166501678335
0.2	9395.254228938684	0.6870748834004589	9403.773574071909	9397.808168849244	9394.747905960034	9402.387170510112	140.07160156864032	1.3979509014288176	1.3950873343461605	82.23979683600741
