h1	h2	mu	var	mu_cv1	mu_cv2	mu_cv3	mu_cv4	mu_cv5	mu_cv6	mu_cv7	mu_cv8	var_cv1	var_cv2	var_cv3	var_cv4	var_cv5	var_cv6	var_cv7	var_cv8
8.881784197001252e-16	1e-15	3.759117172101634	3.11888939097522e-23	3.7591171720931023	3.759117172072619	3.759117172048871	3.7591171720784136	3.759117172055187	3.7591171720379	3.759117172090962	3.7591171720311984	3.250205065976739e-23	2.450764953066166e-23	2.518550818842132e-23	2.5385824607501062e-23	2.438840413752212e-23	3.0549952094069876e-23	3.0787225196430843e-23	3.452183732105965e-23
1.7763568394002505e-15	1e-15	3.7591171720997254	2.4141936394122686e-23	3.759117172084031	3.7591171720394745	3.759117171997397	3.7591171720495997	3.75911717200675	3.7591171719671395	3.7591171720813876	3.759117171955286	2.5158392663014826e-23	1.8970282109096613e-23	1.949498236448855e-23	1.965003840020803e-23	1.8877979550859146e-23	2.3647359936285404e-23	2.3831022497766742e-23	2.6721819735732167e-23
3.552713678800501e-15	1e-15	3.759117172108319	2.6431083699752744e-23	3.7591171720749057	3.7591171719799306	3.7591171718899474	3.7591171720012184	3.7591171719115315	3.759117171837945	3.7591171720594287	3.7591171718158307	2.4286868522614582e-23	1.6032649721474134e-23	1.5671360085210527e-23	1.511504715648677e-23	1.6586414603229566e-23	1.7650898099311832e-23	1.904874291623439e-23	2.999438685449864e-23
7.105427357601002e-15	1e-15	3.7591171721034544	1.326879669476022e-23	3.759117172041598	3.7591171718622767	3.7591171716791156	3.7591171719051677	3.759117171727231	3.759117171562752	3.7591171720165497	3.759117171518963	1.3819739976397213e-23	1.0799887468520036e-23	1.5699631493664275e-23	1.1513920423250227e-23	1.0369295170599695e-23	1.88006930073708e-23	1.3265958036386205e-23	5.056652509771732e-23
1.4210854715202004e-14	1e-15	3.7591171721009276	4.106818205236922e-23	3.759117171973785	3.7591171716175467	3.7591171712635782	3.7591171717039713	3.7591171713483376	3.7591171710221123	3.7591171719319014	3.7591171709375586	4.279728987610189e-23	3.2270609387855345e-23	3.316318425258768e-23	3.342695222046272e-23	3.2113592228845745e-23	4.0226851196480524e-23	4.053928212115798e-23	4.545685730266464e-23
2.842170943040401e-14	1e-15	3.7591171721016674	5.066399847167123e-24	3.7591171718457326	3.7591171711301916	3.7591171704175443	3.759117171305517	3.7591171705954234	3.759117169937731	3.75911717176545	3.7591171697690062	5.276765490872079e-24	4.123700850849523e-24	5.994560956042916e-24	4.396338719673446e-24	3.9592885983627215e-24	7.178633479009739e-24	5.065315967544642e-24	1.9307721786710045e-23
5.684341886080802e-14	1e-15	3.7591171720974392	1.1824122760437832e-23	3.7591171715916136	3.759117170168249	3.7591171687485976	3.7591171705146436	3.759117169101866	3.7591171677914375	3.7591171714279503	3.759117167443659	1.0864893703949525e-23	7.172313501605721e-24	7.010688157000741e-24	6.761817833060534e-24	7.420043939626155e-24	7.896247778905558e-24	8.521583043364922e-24	1.341819035195168e-23
1.1368683772161603e-13	1e-15	3.7591171720998044	1.2914752189437571e-23	3.7591171710820004	3.759117168226612	3.7591171653901005	3.759117168921749	3.759117166093031	3.7591171634764753	3.759117170754855	3.759117162783494	1.345850645213781e-23	1.0148170735067787e-23	1.0428859643426076e-23	1.0511807019481674e-23	1.0098793392396213e-23	1.2650178035673613e-23	1.2748428500312658e-23	1.4294863274588788e-23
2.2737367544323206e-13	1e-15	3.759117172104907	3.279832773618425e-23	3.7591171700663186	3.7591171643541004	3.759117158676607	3.7591171657425075	3.7591171600809785	3.7591171548472175	3.759117169416155	3.759117153458455	3.417924703330987e-23	2.577231253137984e-23	2.6485150584577345e-23	2.669580388901729e-23	2.5646913743704402e-23	3.2126414742548114e-23	3.2375931798097904e-23	3.630326031399641e-23
4.547473508864641e-13	1e-15	3.759117172102151	2.253057207404208e-23	3.759117168033426	3.7591171566040753	3.7591171452601397	3.7591171593822157	3.759117148066896	3.7591171376005788	3.759117166725596	3.7591171348243124	2.3479184515584328e-23	1.770410216257404e-23	1.819378106522637e-23	1.8338487816634407e-23	1.7617960379784237e-23	2.206900634263124e-23	2.2240410264470994e-23	2.49382599505168e-23
9.094947017729282e-13	1e-15	3.7591171721014263	1.2632961290182532e-23	3.7591171639624825	3.759117141103984	3.759117118412078	3.7591171466613944	3.7591171240268046	3.7591171030964725	3.7591171613481125	3.7591170975441623	1.316485121352786e-23	9.92674471656724e-24	1.020130918841006e-23	1.0282446710482656e-23	9.878444753127581e-24	1.2374159960210714e-23	1.2470266668130566e-23	1.3982959312531467e-23
1.8189894035458565e-12	1e-15	3.7591171721008725	1.4325989734752332e-23	3.7591171558163436	3.759117110107746	3.7591170647298497	3.759117121223668	3.759117075955593	3.759117034103308	3.7591171505951553	3.7591170230055173	1.316379733410284e-23	8.689903824596683e-24	8.494080161852426e-24	8.192551348401593e-24	8.99005156358509e-24	9.5670154070249e-24	1.0324665404485845e-23	1.6257346201122798e-23
3.637978807091713e-12	1e-15	3.7591171720930223	1.1315353274714069e-23	3.759117139534095	3.759117048120858	3.7591169573730348	3.759117070352194	3.7591169798222484	3.759116896116707	3.7591171290860124	3.7591168739203478	1.0397398017868164e-23	6.863702509856673e-24	6.709031596047201e-24	6.4708696882227735e-24	7.10077357888181e-24	7.55648727379121e-24	8.154915552645854e-24	1.2840831173345533e-23
7.275957614183426e-12	1e-15	3.7591171720938736	2.4754810328700186e-23	3.759117106981718	3.759116924156477	3.759116742690672	3.759116968610299	3.759116787581669	3.7591166202190234	3.7591170860705505	3.7591165758374627	2.2746582417315946e-23	1.5015850558003836e-23	1.467747410242496e-23	1.4156442835209484e-23	1.5534495376743465e-23	1.6531468763944957e-23	1.7840661519904363e-23	2.8092126904191826e-23
1.4551915228366852e-11	1e-15	3.7591171721104906	2.869507761174306e-23	3.759117041868962	3.7591166762750547	3.759116313487806	3.759116765163337	3.7591164032241697	3.7591160686734013	3.759117000060214	3.7591159799793443	1.5486106959314052e-23	1.0341914577103766e-23	1.1279285261910361e-23	1.1490860200456821e-23	9.60181810268725e-24	9.239233928729728e-24	9.601044924434653e-24	2.4492072936686657e-23
2.9103830456733704e-11	1e-15	3.759117171902802	1.2474373046839171e-20	3.759116911611841	3.759116180641744	3.7591154553237573	3.759116358438431	3.7591156347490853	3.7591149662081373	3.7591168280796983	3.759114789228205	6.732146811642369e-21	4.4958547315639355e-21	4.9033501133031265e-21	4.995326331193746e-21	4.174118730795387e-21	4.016495520709633e-21	4.173782613427835e-21	1.0647235690959947e-20
5.820766091346741e-11	1e-15	3.759117172405197	1.4353966464257012e-17	3.7591166514590384	3.7591151881351528	3.7591137374587276	3.759115543982565	3.759114095169186	3.759112755342666	3.7591164841244376	3.7591123987384	1.4958316461617348e-17	1.1279078395623565e-17	1.1591047151846307e-17	1.1683238146821335e-17	1.1224198463712709e-17	1.4059908283756805e-17	1.4169107736742043e-17	1.5887876518637443e-17
1.1641532182693481e-10	1e-15	3.7591171770900496	1.574137238549795e-17	3.759116131680452	3.759113206813745	3.7591103142706275	3.7591139141219894	3.7591110278201003	3.7591083724526206	3.7591157952388916	3.759107671771178	1.4464357414738705e-17	9.548451075970475e-18	9.333280378921096e-18	9.001961047735694e-18	9.878252884959695e-18	1.0512219743844279e-17	1.1344724231752281e-17	1.7863543482167393e-17
2.3283064365386963e-10	1e-15	3.759119068478602	4.438248172470424e-12	3.7591167335134963	3.7591077426288644	3.7591002981447605	3.759109801546322	3.759101339213953	3.7590946828767864	3.759115584623675	3.759092460983585	4.62511326498657e-12	3.487492408539504e-12	3.583953185818123e-12	3.6124586526509327e-12	3.470523526933491e-12	4.3473253473784986e-12	4.381089831491885e-12	4.91253334741077e-12
4.656612873077393e-10	1e-15	3.75911780105097	4.816290305333952e-12	3.759112532314457	3.7590988775418017	3.7590842850468578	3.759101339498441	3.759087889318949	3.7590745772657304	3.75911077596599	3.7590699903350764	5.019072236068098e-12	3.784550846291482e-12	3.88922798204376e-12	3.9201614941460054e-12	3.766136585349893e-12	4.717622834744974e-12	4.754263317922235e-12	5.330974252977493e-12
9.313225746154785e-10	1e-15	3.759118606483626	1.6396817687048143e-11	3.759108786915712	3.7590816521348023	3.7590529658504166	3.7590886536910095	3.7590601226233296	3.7590370181138693	3.7591054155402115	3.75903004144406	1.70871785535418e-11	1.2884312680504503e-11	1.3240680715261807e-11	1.3345992298701633e-11	1.2821622256888103e-11	1.6060909254556444e-11	1.618564993348884e-11	1.8149033255660164e-11
1.862645149230957e-09	1e-15	3.7590157262326502	6.789367268913624e-09	3.7590417057400156	3.759114392950745	3.758915415011965	3.759121042117618	3.7589803906372325	3.75877068716737	3.7590771415679662	3.7586072888191264	6.2385815158002096e-09	4.118315710753504e-09	4.025511039597743e-09	3.882610626112779e-09	4.2605616059870416e-09	4.533996077637859e-09	4.893061258424337e-09	7.704674945392758e-09
3.725290298461914e-09	1e-15	3.759253206307762	1.675330124966801e-08	3.7591460457562076	3.7588418302958564	3.7586102673456696	3.7588087767496186	3.758653514838796	3.758537042429876	3.7590676936675695	3.7585710204229787	1.5394193798199983e-08	1.0162270062985453e-08	9.933267189570744e-09	9.580649105883122e-09	1.0513273071069517e-08	1.1187994277651491e-08	1.2074016038401663e-08	1.9011895406210507e-08
7.450580596923828e-09	1e-15	3.759461406974864	3.6711167027878582e-09	3.759122119942044	3.758564231476432	3.7585172176810273	3.7586562441163953	3.758508204443671	3.758447882600705	3.758953429210499	3.7583947840251866	1.9812215422005748e-09	1.323097147758767e-09	1.4430200566376855e-09	1.470087984499917e-09	1.228412597130598e-09	1.1820252398564521e-09	1.2283136802489726e-09	3.1334035495683667e-09
