h1	h2	h3	mu	var	mu_cv1	mu_cv2	mu_cv3	mu_cv4	mu_cv5	mu_cv6	mu_cv7	mu_cv8	var_cv1	var_cv2	var_cv3	var_cv4	var_cv5	var_cv6	var_cv7	var_cv8
0.01	0.05	0.0001220703125	494.7838463651707	91.34647007349646	493.61217562145197	494.39057804107824	497.1206177548011	493.9004225555986	493.41307788412473	494.46221668493916	496.0186457975528	495.3530365818185	92.79641404291704	92.79641404291704	92.79641404291704	92.79641404291704	92.79641404291704	92.79641404291704	92.79641404291704	92.79641404291704
0.01	0.05	0.000244140625	498.94811562227966	93.33344333233165	505.8700093295389	509.42506459807385	498.72457162800805	503.7264522650131	512.543070140623	498.43340115370734	490.6049051834544	501.11270644834053	65.17722495312258	55.23204527099973	63.80814658232492	69.20446551510099	66.08387906873963	55.34814041346816	102.51039275364876	83.38011357769066
0.01	0.05	0.00048828125	504.1481521802326	85.36780677859967	502.9836261355931	503.19854770783	506.3905747766341	504.60732525452534	503.51261699088906	503.03725034069913	505.4465211255818	504.0087551101089	86.72285133064094	86.72285133064094	86.72285133064094	86.72285133064094	86.72285133064094	86.72285133064094	86.72285133064094	86.72285133064094
0.01	0.05	0.0009765625	501.6538666700166	67.21938493901048	500.1096097017643	501.038608156864	503.20899458560643	501.73359333605237	501.3550149514431	500.7223626682219	503.18355955129607	501.8791904088845	68.28635930312177	68.28635930312177	68.28635930312177	68.28635930312177	68.28635930312177	68.28635930312177	68.28635930312177	68.28635930312177
0.01	0.05	0.001953125	500.689714393933	108.53287831001268	501.11079212297795	499.29170532285207	502.94714666003335	500.34944208833565	499.60066932786935	499.0904321801992	502.3275676037723	500.799959845424	110.25562241017161	110.25562241017161	110.25562241017161	110.25562241017161	110.25562241017161	110.25562241017161	110.25562241017161	110.25562241017161
0.01	0.05	0.00390625	510.79065385549814	114.05988952568131	501.8340558364405	505.0733772131293	499.5214156373053	509.16422844108786	503.3250189642589	493.4038193885507	494.7630852814778	509.25620499779063	89.08165376988906	98.1080843689123	110.62321590583161	113.91750946780122	88.81178231142516	96.76702972545542	122.61281558541158	119.04310294765783
0.01	0.05	0.0078125	497.9919707342079	150.0508321299791	498.5000468348646	496.2674000405418	501.364488990847	496.4852016445615	499.0746069967369	497.3547833753628	497.43321014917603	497.45602784157273	152.43259137013752	152.43259137013752	152.43259137013752	152.43259137013752	152.43259137013752	152.43259137013752	152.43259137013752	152.43259137013752
0.01	0.05	0.015625	506.2506962090262	51.537854155095175	484.0155919129326	498.57539913342606	477.23468656193984	499.65312428929036	489.2747216485631	479.3567329649423	471.8691462014848	504.25411280170437	40.25146174504682	44.330045949258285	49.984996401725205	51.47351985941831	40.12952057953479	43.724091665803265	55.40248577712077	53.78951446823018
0.01	0.05	0.03125	508.7689545970827	313.70172102164764	467.05624788516326	485.3762443276059	484.6064748347811	491.9993264643977	469.60895019106795	485.5724069702343	469.67437380312197	508.32057875706306	39.30849942862629	136.42859863327362	38.28883135038589	32.93295735615475	41.52927107257801	54.225572004190724	171.95322361380124	63.55774107406534
0.01	0.05	0.0625	481.3616109899532	47.06249671798492	465.58267219585787	481.5008746963024	464.11883605918354	485.0084821954867	483.1696281249771	470.6184661749607	456.8117073846352	475.8269951072838	69.63870672597211	31.72219358416157	35.811350244310226	34.18423087971231	50.849911586471215	31.662938185242254	68.61237115766535	43.34717981213151
0.01	0.05	0.125	469.93481464017356	68.60006170776879	479.91288822275556	473.2991348340601	494.51381436318866	473.882477404326	499.47273895362645	496.37248025925885	484.10413999071073	496.3491816278841	59.60114216541203	66.90801530998279	67.75138632479516	59.40888004276444	86.57129000590373	65.22769932331953	58.60636284516858	127.84081323323241
0.01	0.05	0.25	480.1481774502615	62.522909914251876	494.88310345796555	484.3333528507749	502.45519797013174	486.93993223345836	490.5301752121692	499.69453584590406	500.8863282031558	482.57465460499446	48.83087505019294	53.77879065432744	60.63906769739468	62.44486306036276	48.682942688026586	53.043680011913004	67.21126993072701	65.25450123142194
