h1	h2	h3	mu	var	mu_cv1	mu_cv2	mu_cv3	mu_cv4	mu_cv5	mu_cv6	mu_cv7	mu_cv8	var_cv1	var_cv2	var_cv3	var_cv4	var_cv5	var_cv6	var_cv7	var_cv8
0.0001220703125	0.05	0.05	466.4723597865303	99.209239325459	466.40601336176303	475.44017029852205	483.79389432700145	472.22623337444145	483.1403120298282	487.34220523169097	475.50862368987157	489.05946292975244	103.38628012277181	77.95676482235345	80.1129760044847	80.75016562777837	77.57745529054797	97.17681933357044	97.93156504740494	109.8110510314914
0.000244140625	0.05	0.05	476.628924884324	54.779546640259284	471.64444875186814	480.7489073693461	479.3131203406602	478.0408983194317	484.0032880293502	479.49841839351876	470.2968240644122	492.78571824158695	43.143421392313236	36.84780254756821	44.52040099667935	46.86993437331759	32.39499439660365	49.05824719513359	55.86766129309179	61.69524033547655
0.00048828125	0.05	0.05	480.0244833766756	42.295092780316786	471.9426776366269	481.19115882060134	476.2218344763503	480.26844536914786	476.4683390625392	475.43582254943476	471.47515561276055	497.1612827545569	31.690027798036493	42.788974147917486	33.9968620039888	34.647130291212825	92.73417751604087	39.46693926378574	41.38944696847513	45.303343128541435
0.0009765625	0.05	0.05	482.24756484755505	17.78295272430826	477.3264252661631	484.0254133950509	482.9730374820784	480.3211330613495	486.34628543313397	485.34844226794286	471.36082865726013	503.33030396481394	12.793756239565612	19.755280821918575	13.419062967034373	10.904076288223031	47.40401768309602	11.925083787208285	13.848401470717869	33.89582996489471
0.001953125	0.05	0.05	475.1467351895983	116.21442086807292	471.8257042309851	479.22400606557915	476.05039258618086	475.93388255079844	483.98838759915697	479.934834250936	454.57121868397104	506.9357529165365	87.07483506351024	117.57146097226132	93.41333401599786	95.2000791781645	254.8061258709228	108.44349044934089	113.72597370751356	124.48020417917621
0.00390625	0.05	0.05	465.85027177087125	183.12951069980463	475.47907763242915	475.1821411532898	482.6858612672453	472.43558770132864	482.5712264314688	495.24783583429866	466.5459226949601	483.38612391343423	190.8398756072063	143.89974456737718	147.87987687595955	149.0560599082068	143.1995802536943	179.37788352090806	180.77106236409884	202.6993068544553
0.0078125	0.05	0.05	480.40078619904597	96.37171858596533	481.46973583312473	479.49077725288805	481.86132826199116	481.0792886240925	478.7873971106059	480.365451382228	481.63473154002907	478.51757958740853	97.90142840479017	97.90142840479017	97.90142840479017	97.90142840479017	97.90142840479017	97.90142840479017	97.90142840479017	97.90142840479017
0.015625	0.05	0.05	486.6843128701165	121.62971021586436	489.57763182556334	487.28781207176326	487.36814506796793	486.0217924287227	486.845576236309	486.24203353888663	485.4792755773525	484.65223621436763	123.5603405367511	123.5603405367511	123.5603405367511	123.5603405367511	123.5603405367511	123.5603405367511	123.5603405367511	123.5603405367511
0.03125	0.05	0.05	489.283041062016	125.9325156898412	477.66118886014414	486.7274014949365	467.81945612723206	488.19316378936844	480.51514058484497	476.683098375956	478.8891466350494	484.63877351696954	98.35426640955748	108.32026863664905	122.13811472774714	125.77531512663305	98.05630371804013	106.83962206027266	135.37572574107062	131.43443757542735
0.0625	0.05	0.05	499.48816381647	352.6043257562284	497.97880489474403	500.82650876972735	496.53282913741157	496.65300935680125	504.1156996052243	499.189369278735	499.56380326920953	501.04528621990687	358.201219815851	358.201219815851	358.201219815851	358.201219815851	358.201219815851	358.201219815851	358.201219815851	358.201219815851
0.125	0.05	0.05	480.7366305164111	10616.98095767232	479.8612030829206	479.29708005246374	480.7424178004071	477.6481433751403	511.29176249285024	481.5003473685349	473.50569124613133	462.0463987128403	10785.504464936961	10785.504464936961	10785.504464936961	10785.504464936961	10785.504464936961	10785.504464936961	10785.504464936961	10785.504464936961
0.25	0.05	0.05	523.5646188409356	3049.7285882744613	516.5440692935698	487.51888773214637	477.0660239721615	496.8829266809656	460.5644370036429	419.2424639785727	494.38488741617954	432.0875803166665	3178.132362162532	2396.419687769038	2462.70241434988	2482.289858256547	2384.759572936817	2987.251248514711	3010.452409979195	3375.6321882539105
