h1	h2	h3	mu	var	mu_cv1	mu_cv2	mu_cv3	mu_cv4	mu_cv5	mu_cv6	mu_cv7	mu_cv8	var_cv1	var_cv2	var_cv3	var_cv4	var_cv5	var_cv6	var_cv7	var_cv8
0.01	0.0001220703125	0.05	513.0691461929871	148.43301734255132	489.37519424957384	500.2496473659657	475.42407489364734	513.336548569386	490.40479606212426	479.28649643021276	478.229719617148	509.33271927395396	115.92733180713745	127.6739706581639	143.96066657018815	148.24772958110927	115.57613179246961	125.9287753228245	159.56345616230539	154.91797368751898
0.01	0.000244140625	0.05	496.41076276760117	234.31892956162304	497.01791861023594	506.55850081256284	479.32821211504404	499.822660196498	496.77140720052154	479.8687933704765	457.1995456458577	496.3663581680082	163.63113839519562	138.66319792057453	160.1939891068209	173.74175538175493	165.90734523241062	138.9546613932513	257.35818417679405	209.33052786538613
0.01	0.00048828125	0.05	511.59027903675735	633.7242444793945	486.54011568801667	496.49086449918974	469.0044513913983	500.11201465561635	482.046787723418	470.2450842341461	453.1575494854194	512.8619737750315	494.9435245559059	545.0949663598517	614.6298599212616	632.9331715177759	493.44410099138395	537.6439786001367	681.2448639349333	661.4113058473667
0.01	0.0009765625	0.05	480.7888347742684	541.4688425517836	486.3928951278425	477.55724647143705	482.5435758939851	478.4674253875801	478.782959216782	483.9211060593942	478.93051195727605	479.7149580798503	550.0635860843515	550.0635860843515	550.0635860843515	550.0635860843515	550.0635860843515	550.0635860843515	550.0635860843515	550.0635860843515
0.01	0.001953125	0.05	508.83574491458876	173.88935772382075	479.4997369780197	495.34296275964005	467.5552025867903	507.981020848191	480.9800549229138	468.77534725257567	459.37000630404066	502.4032105452949	135.80893005804668	149.57012363740213	168.64999644662512	173.67229301404066	135.39749905653136	147.5256263860633	186.92867264311988	181.48648748566498
0.01	0.00390625	0.05	509.35785337481775	239.69651334757728	471.0196828682041	490.758278345222	455.0225033187521	503.7838717802351	497.6747725986928	484.88932237121037	459.17545055011607	503.45666914315797	229.4543014546082	223.93110309561828	245.7344247759133	240.8548963169033	323.8197088995341	244.09533490016352	388.7039412284841	249.41193117122782
0.01	0.0078125	0.05	493.2646158360558	82.07212864864151	471.789064013226	483.9677209090334	474.2619641148446	486.4858160672389	470.7137669842142	495.55011232166294	468.5195344756233	497.84463504026826	80.42638996166015	84.30710306322416	101.37249908601463	82.32429871577506	833.946572363486	127.78439452285392	194.04711449229066	85.92045472243264
0.01	0.015625	0.05	477.326720024669	95.39759709338723	483.854897568135	488.9784785640572	444.60739091369686	489.09747275843216	484.1673281957213	468.3744947174076	441.1733177332722	483.1522805426329	66.61867840451977	56.45355205256112	65.2193216236753	70.73498504459289	67.54538399831985	56.572214744413955	104.77750307546796	85.2241404226643
0.01	0.03125	0.05	495.44873231933155	12.244018890372613	460.4653868191528	492.44972127113033	488.1573178840587	497.23776156865983	468.47831080435793	477.5066709565521	452.19468290897265	488.1260600355341	7.559763828838959	9.215339591565087	30.70400159483395	17.20607805113951	221.3910589779849	52.234579336796706	17.97759300622872	10.163531894847754
0.01	0.0625	0.05	494.14473055458524	506.0311770043188	472.9006027443785	474.88739105274016	479.8441427708155	479.7864174617642	462.6875748778387	480.20099974822404	459.7587059560738	532.8469353997356	395.60857809869066	245.3126279834831	303.14736510277515	352.9632397553443	292.6953182833137	351.5420426278156	724.1267292802202	544.0979365639033
0.01	0.125	0.05	469.2886324046179	72.98551533407299	466.2196947049171	476.2229585843176	483.1639016101333	474.6511786545466	481.48472082301635	484.39586391413405	475.45335031162216	482.9284861980229	76.05844964176599	57.3506529535149	58.93691835950873	59.405681282577305	57.07160533821032	71.49031971023966	72.04556542369268	80.7849773206847
0.01	0.25	0.05	469.8426299759779	111.01402304269733	471.98244982502484	474.9750889375375	478.6225583643122	479.0203794195032	491.4889015591819	480.4806589622207	471.9219721657034	480.0028881220987	97.5216208188005	104.267604476878	81.74383453357451	82.91086829792422	139.28351642401776	84.89965688404182	90.91230864357212	99.4761342138936
