h1	h2	h3	mu	var	mu_cv1	mu_cv2	mu_cv3	mu_cv4	mu_cv5	mu_cv6	mu_cv7	mu_cv8	var_cv1	var_cv2	var_cv3	var_cv4	var_cv5	var_cv6	var_cv7	var_cv8
0.0	0.0001220703125	0.05	3.5775209824207557	1.480529937209444	3.503418341555631	3.5372756954898352	3.5709298503883695	3.4522682150615775	3.3620786252206303	3.902211656079454	3.690410192548078	3.6015752830224708	1.5040304124032449	1.5040304124032449	1.5040304124032449	1.5040304124032449	1.5040304124032449	1.5040304124032449	1.5040304124032449	1.5040304124032449
0.0	0.000244140625	0.05	6.51717519737815	7.328789049276453	4.177498850895972	5.81625451864588	1.5848934257394307	6.564402292635079	4.535708487716121	3.741775000736066	2.370523873623965	4.232912448892968	5.723840794122491	6.3038238714625825	7.107969477244332	7.319640579877035	5.706500509139512	6.217655923849103	7.878347628602527	7.64897978511761
0.0	0.00048828125	0.05	4.358410061934053	0.46240081742876726	3.23332935372347	3.9178105456755334	2.5261910837447177	4.225160206650615	3.305163578705056	3.142207228608039	2.6282422428087315	4.192616613186849	0.3611386061515396	0.3977319160767838	0.44846848155098634	0.46182360614596585	0.36004454246698464	0.39229525673992316	0.49707453154398756	0.482602853125331
0.0	0.0009765625	0.05	4.785661425821451	0.3064789148698991	3.2347685933699366	3.9739635922618572	2.598311816832726	4.436619620844549	3.388068292886146	2.731840628502076	2.1100360016240782	4.825948762971583	0.23936239720856936	0.2636164155724414	0.2972445731030119	0.3060963396647184	0.238637252619281	0.2600130018428905	0.3294606265710877	0.31986880897275644
0.0	0.001953125	0.05	4.046002710804354	0.44259776994643385	3.5047003467194453	3.719125938619081	3.3042693108962786	3.94458560492372	3.459793679276589	3.0174506750235173	3.2350955085174644	4.138735857352345	0.3456722732737341	0.3806984167350113	0.4292621084224347	0.44204527865116255	0.34462506459954534	0.37549459094630855	0.4757865273290282	0.46193462146282377
0.0	0.00390625	0.05	3.823392419360305	0.872156034043693	3.666719392069425	3.780175723987421	3.7671814280084885	3.783475392025295	3.7890794385171183	3.8455854341819227	4.100827544537292	3.8540950015554776	0.8859997806158151	0.8859997806158151	0.8859997806158151	0.8859997806158151	0.8859997806158151	0.8859997806158151	0.8859997806158151	0.8859997806158151
0.0	0.0078125	0.05	4.177915177397645	0.8301394037323018	4.237923787288226	4.134462816300172	4.177446320543606	4.135625019374284	4.025686567899077	4.053081376017834	4.41138547898919	4.247710052768763	0.8433162196645605	0.8433162196645605	0.8433162196645605	0.8433162196645605	0.8433162196645605	0.8433162196645605	0.8433162196645605	0.8433162196645605
0.0	0.015625	0.05	4.12913594094919	1.1616085525879538	4.083209082057846	4.000801107332118	4.102682658995442	4.137927346364415	3.9139161033057364	4.304550288383386	4.355024851383152	4.134976089771429	1.1800467835814135	1.1800467835814135	1.1800467835814135	1.1800467835814135	1.1800467835814135	1.1800467835814135	1.1800467835814135	1.1800467835814135
0.0	0.03125	0.05	4.81729963129601	0.31550186505030714	4.860235288864386	5.167214266964423	5.779005818339645	5.302976680663714	5.616031777031983	5.760029500462618	5.074271977040801	5.9742482916304125	0.3287855488170996	0.24791546495033978	0.25477257477226906	0.2567989436458409	0.24670919761546586	0.30903843178173035	0.31143864855561704	0.3492173878071381
0.0	0.0625	0.05	5.350138850211625	1.1676167816111283	5.385016897548827	5.275533260093008	5.186626285908785	5.480791792937314	5.1367431949887825	5.379462395849241	5.574242200684652	5.382694773682388	1.1861503813192413	1.1861503813192413	1.1861503813192413	1.1861503813192413	1.1861503813192413	1.1861503813192413	1.1861503813192413	1.1861503813192413
0.0	0.125	0.05	5.8632000530593915	0.7970794513429745	6.065882390976582	5.70250816421606	5.93026523310038	5.756366813461527	5.818313682601217	5.780782876725508	5.955517477683884	5.895963785709978	0.8097315061261963	0.8097315061261963	0.8097315061261963	0.8097315061261963	0.8097315061261963	0.8097315061261963	0.8097315061261963	0.8097315061261963
0.0	0.25	0.05	6.343561978335991	0.2272724696201067	6.388128599080223	6.256637529122526	6.364718569532247	6.309060315437914	6.2924018614308	6.312675831152669	6.364367482860927	6.460505638070622	0.23087996913788617	0.23087996913788617	0.23087996913788617	0.23087996913788617	0.23087996913788617	0.23087996913788617	0.23087996913788617	0.23087996913788617
