h1	h2	mu	var	mu_cv1	mu_cv2	mu_cv3	mu_cv4	mu_cv5	mu_cv6	mu_cv7	mu_cv8	var_cv1	var_cv2	var_cv3	var_cv4	var_cv5	var_cv6	var_cv7	var_cv8
9.5367431640625e-07	0.0	0.11107146629870741	1.4312758174178054e-15	0.11107146587851766	0.11107146986983103	0.1110714664560734	0.11107147064756977	0.1110714631660724	0.11107145890292033	0.11107146136058958	0.11107147410808531	1.453994481186342e-15	1.453994481186342e-15	1.453994481186342e-15	1.453994481186342e-15	1.453994481186342e-15	1.453994481186342e-15	1.453994481186342e-15	1.453994481186342e-15
1.9073486328125e-06	0.0	0.11107145991315406	2.3283797550181413e-15	0.11107145756532513	0.11107146289149634	0.1110714720101236	0.11107145447157857	0.11107145973049692	0.11107145238284591	0.11107145520190183	0.11107146505146419	2.3653381638279533e-15	2.3653381638279533e-15	2.3653381638279533e-15	2.3653381638279533e-15	2.3653381638279533e-15	2.3653381638279533e-15	2.3653381638279533e-15	2.3653381638279533e-15
3.814697265625e-06	0.0	0.11107145463159515	2.6489428812442122e-15	0.11107144571011753	0.1110714589718398	0.11107145171785276	0.11107146308772801	0.11107146509477633	0.11107145165369378	0.11107144900660507	0.11107145181014784	2.690989593644914e-15	2.690989593644914e-15	2.690989593644914e-15	2.690989593644914e-15	2.690989593644914e-15	2.690989593644914e-15	2.690989593644914e-15	2.690989593644914e-15
7.62939453125e-06	0.0	0.11107147019998259	1.5069020183665232e-15	0.11107147261101978	0.11107147069496442	0.1110714726747281	0.11107146951190183	0.11107146222443007	0.11107146417246481	0.11107147064715517	0.11107147906319663	1.5308210980231348e-15	1.5308210980231348e-15	1.5308210980231348e-15	1.5308210980231348e-15	1.5308210980231348e-15	1.5308210980231348e-15	1.5308210980231348e-15	1.5308210980231348e-15
1.52587890625e-05	0.0	0.11107144902271915	5.2634753113977686e-15	0.11107145198248206	0.11107152137752783	0.11107154646651071	0.11107156605021089	0.11107150782445672	0.11107148661884189	0.1110713906963625	0.11107143023434426	8.225909525155474e-15	3.3311534440712408e-15	3.124570284748994e-15	3.3311534440712357e-15	3.3311534440712428e-15	3.1245702847489976e-15	3.3311534440712376e-15	8.225909525155493e-15
3.0517578125e-05	0.0	0.11107133330607108	6.5776854058565805e-15	0.11107132205537315	0.11107137525675011	0.11107141937259704	0.11107141088330744	0.11107146323037875	0.11107149437058278	0.11107150087899682	0.11107151617599485	7.487641884927646e-15	6.014663153466472e-15	5.3173109037892e-15	5.02595140221171e-15	5.02595140221171e-15	5.3173109037892005e-15	6.014663153466473e-15	7.48764188492765e-15
6.103515625e-05	0.0	0.11107143697233897	3.753662471125741e-14	0.11107144246930374	0.1110714586860829	0.11107143411123277	0.11107143928230634	0.1110713880329885	0.11107145494705532	0.11107141152131036	0.11107146672843181	3.813244415111864e-14	3.813244415111864e-14	3.813244415111864e-14	3.813244415111864e-14	3.813244415111864e-14	3.813244415111864e-14	3.813244415111864e-14	3.813244415111864e-14
0.0001220703125	0.0	0.11107160473178834	1.1683643599081356e-13	0.11107161950347245	0.11107159739938446	0.11107161232459124	0.11107166676909204	0.11107165117984823	0.1110715907702316	0.11107151600844768	0.11107158389923885	1.1869098259384236e-13	1.1869098259384236e-13	1.1869098259384236e-13	1.1869098259384236e-13	1.1869098259384236e-13	1.1869098259384236e-13	1.1869098259384236e-13	1.1869098259384236e-13
0.000244140625	0.0	0.11107138750914679	5.094824193625648e-13	0.11107137178769488	0.11107132958698368	0.11107139701426913	0.11107131825816804	0.11107141622712585	0.1110713334092073	0.11107160805485097	0.11107132573487437	5.175694418921292e-13	5.175694418921292e-13	5.175694418921292e-13	5.175694418921292e-13	5.175694418921292e-13	5.175694418921292e-13	5.175694418921292e-13	5.175694418921292e-13
0.00048828125	0.0	0.11107177453832726	2.008015691973956e-12	0.11107180739918111	0.11107186548240695	0.11107174848998008	0.111071673020213	0.11107186166700982	0.1110720052381724	0.11107186702461264	0.11107136798504211	2.039888956925924e-12	2.039888956925924e-12	2.039888956925924e-12	2.039888956925924e-12	2.039888956925924e-12	2.039888956925924e-12	2.039888956925924e-12	2.039888956925924e-12
0.0009765625	0.0	0.11107127421237664	3.692402006066213e-12	0.1110712353612536	0.11107125948598384	0.11107127357096158	0.11107106769064577	0.11107159644314768	0.11107079651981568	0.11107153645909291	0.11107142816811215	3.7510115617180585e-12	3.7510115617180585e-12	3.7510115617180585e-12	3.7510115617180585e-12	3.7510115617180585e-12	3.7510115617180585e-12	3.7510115617180585e-12	3.7510115617180585e-12
0.001953125	0.0	0.11106943695805015	7.914960203019901e-12	0.11106856829976872	0.11107053132567449	0.11107140676897607	0.11107128449231893	0.11107231253228747	0.11107177357620353	0.11107397899872734	0.11107345157262635	9.00991517181712e-12	7.237472842935065e-12	6.398345556797667e-12	6.047751279712863e-12	6.047751279712862e-12	6.398345556797666e-12	7.237472842935064e-12	9.009915171817117e-12
0.00390625	0.0	0.11107753717292018	1.7698622100439242e-10	0.1110788979938591	0.11107220622005155	0.11106921872845991	0.11106706855995858	0.11106154513337552	0.11105461964531047	0.11105922123694283	0.11105873677988341	2.0147048082713457e-10	1.6183694361523914e-10	1.4307324000767521e-10	1.3523361041821356e-10	1.3523361041821356e-10	1.4307324000767524e-10	1.618369436152392e-10	2.014704808271345e-10
0.0078125	0.0	0.11107021449987803	5.040851409566315e-11	0.11107006616546414	0.11107077256027686	0.11107083534742948	0.11106990209149561	0.11107090415449741	0.11106986194296706	0.11107117480106393	0.11106819893582978	5.120864924003876e-11	5.120864924003876e-11	5.120864924003876e-11	5.120864924003876e-11	5.120864924003876e-11	5.120864924003876e-11	5.120864924003876e-11	5.120864924003876e-11
0.015625	0.0	0.11105348628319726	3.596158648883705e-09	0.11105107124208043	0.11105287480700544	0.11104747964420736	0.11104595083047382	0.11105923583295862	0.11105646652608381	0.11104546971790062	0.11106934166486802	3.653240532199319e-09	3.653240532199319e-09	3.653240532199319e-09	3.653240532199319e-09	3.653240532199319e-09	3.653240532199319e-09	3.653240532199319e-09	3.653240532199319e-09
