h	mu	var	mu_cv1	mu_cv2	mu_cv3	mu_cv4	mu_cv5	mu_cv6	mu_cv7	mu_cv8	var_cv1	var_cv2	var_cv3	var_cv4	var_cv5	var_cv6	var_cv7	var_cv8
9.5367431640625e-07	0.11107146613179349	1.4323623381873269e-15	0.11107146572650432	0.11107146968205503	0.11107146628617788	0.11107147050152255	0.11107146299021707	0.1110714587449471	0.1110714611787747	0.1110714739441492	1.4550982483172846e-15	1.4550982483172846e-15	1.4550982483172846e-15	1.4550982483172846e-15	1.4550982483172846e-15	1.4550982483172846e-15	1.4550982483172846e-15	1.4550982483172846e-15
1.9073486328125e-06	0.1110714595793179	2.3212784149794853e-15	0.1110714572612966	0.1110714625159311	0.1110714716703253	0.11107145417947302	0.11107145937877434	0.11107145206689582	0.11107145483826135	0.1110714647235856	2.3581241041061443e-15	2.3581241041061443e-15	2.3581241041061443e-15	2.3581241041061443e-15	2.3581241041061443e-15	2.3581241041061443e-15	2.3581241041061443e-15	2.3581241041061443e-15
3.814697265625e-06	0.11107145396393478	2.643889861886957e-15	0.11107144510207476	0.11107145822072322	0.11107145103826854	0.11107146250352104	0.11107146439134566	0.11107145102180276	0.11107144827933078	0.11107145115441144	2.6858563676311944e-15	2.6858563676311944e-15	2.6858563676311944e-15	2.6858563676311944e-15	2.6858563676311944e-15	2.6858563676311944e-15	2.6858563676311944e-15	2.6858563676311944e-15
7.62939453125e-06	0.11107146886464439	1.5128237419379174e-15	0.11107147139490055	0.11107146919270718	0.11107147131553764	0.11107146834348615	0.11107146081755946	0.11107146290866964	0.11107146919259096	0.11107147775170349	1.5368368172067732e-15	1.5368368172067732e-15	1.5368368172067732e-15	1.5368368172067732e-15	1.5368368172067732e-15	1.5368368172067732e-15	1.5368368172067732e-15	1.5368368172067732e-15
1.52587890625e-05	0.11107144634496935	8.398450232803249e-16	0.11107145438006892	0.11107152875176746	0.11107154895728741	0.11107152375931888	0.11107153389276275	0.11107142479504159	0.1110715240331116	0.11107132166095442	1.3126734811083916e-15	5.3624044263294e-16	4.9962668892651e-16	6.264790238259945e-16	5.702995720409773e-16	6.30689029852343e-16	2.2075555682903656e-15	2.3127555060089063e-15
3.0517578125e-05	0.11107132745619248	6.287197614805274e-15	0.11107131833565803	0.1110713677155463	0.11107141365393972	0.1110714061731563	0.11107145766042059	0.11107148969690998	0.11107149471677129	0.1110715120746113	7.156968035825764e-15	5.749039897630533e-15	5.082484547180616e-15	4.803992243225514e-15	4.803992243225514e-15	5.0824845471806155e-15	5.749039897630533e-15	7.156968035825764e-15
6.103515625e-05	0.11107142628985754	3.8342536312149296e-14	0.11107143274060118	0.1110714466682796	0.11107142323799922	0.11107142993522749	0.11107137677832987	0.11107144483676434	0.11107139988506867	0.11107145623659	3.895114799964373e-14	3.895114799964373e-14	3.895114799964373e-14	3.895114799964373e-14	3.895114799964373e-14	3.895114799964373e-14	3.895114799964373e-14	3.895114799964373e-14
0.0001220703125	0.11107186919959029	1.3726858598971542e-13	0.11107138138415146	0.11107196210088453	0.11107163208560697	0.11107147815205179	0.11107178279501663	0.11107143337312794	0.11107159016465443	0.111071520681727	1.255189713916195e-13	1.5625831132426113e-13	1.0488571582039439e-13	1.56258311324261e-13	1.109660471723013e-13	1.109660471723013e-13	1.2551897139161955e-13	1.0488571582039437e-13
0.000244140625	0.1110713447770185	4.912521442843111e-13	0.11107133287129493	0.11107128151339929	0.11107135351846595	0.11107128086921034	0.11107137120536874	0.11107129296654797	0.11107156150595814	0.11107128376590243	4.99049797368189e-13	4.99049797368189e-13	4.99049797368189e-13	4.99049797368189e-13	4.99049797368189e-13	4.99049797368189e-13	4.99049797368189e-13	4.99049797368189e-13
0.00048828125	0.11107168906983761	1.972600700548976e-12	0.11107172955763933	0.11107176933002694	0.11107166149567464	0.11107159823942535	0.1110717716177145	0.11107192433780062	0.11107177392414454	0.11107128405627498	2.0039118227799126e-12	2.0039118227799126e-12	2.0039118227799126e-12	2.0039118227799126e-12	2.0039118227799126e-12	2.0039118227799126e-12	2.0039118227799126e-12	2.0039118227799126e-12
