h1	h2	mu	var	mu_cv1	mu_cv2	mu_cv3	mu_cv4	mu_cv5	mu_cv6	mu_cv7	mu_cv8	var_cv1	var_cv2	var_cv3	var_cv4	var_cv5	var_cv6	var_cv7	var_cv8
9.5367431640625e-07	9.5367431640625e-07	0.11107146613179349	1.4323623381873269e-15	0.11107146572650432	0.11107146968205503	0.11107146628617788	0.11107147050152255	0.11107146299021707	0.1110714587449471	0.1110714611787747	0.1110714739441492	1.4550982483172846e-15	1.4550982483172846e-15	1.4550982483172846e-15	1.4550982483172846e-15	1.4550982483172846e-15	1.4550982483172846e-15	1.4550982483172846e-15	1.4550982483172846e-15
9.5367431640625e-07	1.9073486328125e-06	0.11107146596487566	1.4334717662609556e-15	0.11107146557449368	0.11107146949427005	0.11107146611628055	0.11107147035546718	0.11107146281435498	0.11107145858697486	0.11107146099695313	0.11107147378021097	1.4562252863603359e-15	1.4562252863603359e-15	1.4562252863603359e-15	1.4562252863603359e-15	1.4562252863603359e-15	1.4562252863603359e-15	1.4562252863603359e-15	1.4562252863603359e-15
9.5367431640625e-07	3.814697265625e-06	0.11107146563104306	1.4357630642472233e-15	0.1110714652704678	0.11107146911871024	0.11107146577648341	0.11107147006336157	0.1110714624626394	0.11107145827102544	0.11107146063331319	0.1110714734523433	1.4585529541559092e-15	1.4585529541559092e-15	1.4585529541559092e-15	1.4585529541559092e-15	1.4585529541559092e-15	1.4585529541559092e-15	1.4585529541559092e-15	1.4585529541559092e-15
9.5367431640625e-07	7.62939453125e-06	0.11107146496337471	1.4406259295849642e-15	0.1110714646624059	0.11107146836757917	0.11107146509689043	0.11107146947915504	0.11107146175920578	0.1110714576391311	0.11107145990603255	0.11107147279659785	1.4634930078323444e-15	1.4634930078323444e-15	1.4634930078323444e-15	1.4634930078323444e-15	1.4634930078323444e-15	1.4634930078323444e-15	1.4634930078323444e-15	1.4634930078323444e-15
9.5367431640625e-07	1.52587890625e-05	0.11107146362803455	1.4514517052453979e-15	0.11107146344630281	0.11107146686532121	0.11107146373771387	0.11107146831070934	0.11107146035233076	0.11107145637533027	0.1110714584514681	0.11107147148509995	1.4744906212016737e-15	1.4744906212016737e-15	1.4744906212016737e-15	1.4744906212016737e-15	1.4744906212016737e-15	1.4744906212016737e-15	1.4744906212016737e-15	1.4744906212016737e-15
9.5367431640625e-07	3.0517578125e-05	0.11107146095740743	1.4776935462886032e-15	0.11107146101414486	0.1110714638608667	0.11107146101939286	0.11107146597391418	0.11107145753862906	0.11107145384778391	0.11107145554239299	0.11107146886213497	1.5011489994042954e-15	1.5011489994042954e-15	1.5011489994042954e-15	1.5011489994042954e-15	1.5011489994042954e-15	1.5011489994042954e-15	1.5011489994042954e-15	1.5011489994042954e-15
9.5367431640625e-07	6.103515625e-05	0.11107145561603099	1.5482093756384424e-15	0.11107145614965233	0.11107145785181431	0.11107145558261722	0.11107146130028463	0.11107145191109666	0.11107144879255247	0.11107144972410564	0.11107146361612472	1.5727841276327035e-15	1.5727841276327035e-15	1.5727841276327035e-15	1.5727841276327035e-15	1.5727841276327035e-15	1.5727841276327035e-15	1.5727841276327035e-15	1.5727841276327035e-15
9.5367431640625e-07	0.0001220703125	0.11107144493338045	1.7613708594161882e-15	0.1110714464208058	0.11107144583384107	0.1110714447093031	0.11107145195278982	0.11107144065615364	0.11107143868221861	0.11107143808765917	0.11107145312427241	1.7893291270259687e-15	1.7893291270259687e-15	1.7893291270259687e-15	1.7893291270259687e-15	1.7893291270259687e-15	1.7893291270259687e-15	1.7893291270259687e-15	1.7893291270259687e-15
9.5367431640625e-07	0.000244140625	0.11107147393212753	2.144598264425729e-15	0.1110713891840799	0.11107149026309732	0.11107143017310694	0.11107139647437604	0.11107143830996896	0.11107139280442987	0.11107144381098727	0.11107142536527273	1.961029657718907e-15	2.441281818792926e-15	1.6386686180938806e-15	2.441281818792926e-15	1.733663900302222e-15	1.7336639003022216e-15	1.9610296577189064e-15	1.6386686180938808e-15
9.5367431640625e-07	0.00048828125	0.1110714739269585	2.144801533293627e-15	0.11107131975734377	0.11107148491529688	0.11107139278971698	0.11107131637216094	0.1110714116051687	0.11107133406207809	0.11107142778645747	0.1110713773034122	1.9612155276251965e-15	2.44151320785994e-15	1.6388239340429724e-15	2.4415132078599386e-15	1.733828220074449e-15	1.7338282200744489e-15	1.9612155276251973e-15	1.638823934042972e-15
9.5367431640625e-07	0.0009765625	0.11107147395275833	2.1484998354874038e-15	0.1110711808316341	0.11107147427041014	0.11107131801377264	0.11107115619436585	0.11107135820195693	0.111071216526288	0.11107139575730209	0.11107128115133653	1.9645972706795987e-15	2.445723132886847e-15	1.6416497741295275e-15	2.445723132886848e-15	1.7368178769776162e-15	1.7368178769776162e-15	1.9645972706795987e-15	1.6416497741295279e-15
9.5367431640625e-07	0.001953125	0.11107147400394203	2.1425676066819876e-15	0.11107090300378164	0.11107145296807973	0.11107116839231931	0.11107083547932473	0.11107125135356417	0.11107098142849085	0.11107133167818853	0.11107108877925735	1.9591728157517144e-15	2.43897024001744e-15	1.6371170104226656e-15	2.4389702400174404e-15	1.7320223443602112e-15	1.7320223443602118e-15	1.9591728157517144e-15	1.6371170104226656e-15
9.5367431640625e-07	0.00390625	0.11107147438685187	2.1704345426703482e-15	0.11107034698628875	0.11107141078767355	0.11107086919720076	0.11107019454417628	0.11107103774397034	0.11107051100222626	0.11107120375686895	0.11107070402412106	1.9846544590270174e-15	2.4706922857275103e-15	1.6584098904198366e-15	2.470692285727512e-15	1.7545495942122908e-15	1.7545495942122908e-15	1.9846544590270174e-15	1.6584098904198366e-15
9.5367431640625e-07	0.0078125	0.11107147591962607	2.2771473847237717e-15	0.11106923429352425	0.1110713274495758	0.11107027024599488	0.11106891127539714	0.11107061054711984	0.11106956853108238	0.11107094829374307	0.11106993363642262	2.0822331298659936e-15	2.5921677739148083e-15	1.7399482318058301e-15	2.592167773914809e-15	1.8408147959684872e-15	1.840814795968487e-15	2.082233129865993e-15	1.7399482318058301e-15
9.5367431640625e-07	0.015625	0.11107147494953071	2.379308180067953e-15	0.11106700905213993	0.11107115534728403	0.11106907569849774	0.11106636119994229	0.11106975750479124	0.1110676920283479	0.11107043575076417	0.11106839617470929	2.1756493900809267e-15	2.7084614856109487e-15	1.8180083944511855e-15	2.70846148561095e-15	1.923400185433863e-15	1.9234001854338633e-15	2.1756493900809267e-15	1.8180083944511855e-15
9.5367431640625e-07	0.03125	0.1110714846491917	6.94342990931667e-15	0.11106258065794851	0.11107082724098406	0.11106667883625924	0.11106121230308613	0.11106804960403337	0.11106390050500516	0.11106941699266262	0.11106530945477847	6.349101463116494e-15	7.903983454083795e-15	5.305413551371317e-15	7.903983454083798e-15	5.612973757247915e-15	5.612973757247915e-15	6.349101463116494e-15	5.305413551371317e-15
9.5367431640625e-07	0.0625	0.11107143544117776	3.3012645079037066e-15	0.11105407153692991	0.11107016465084701	0.11106197195362948	0.11105089694581334	0.11106465411450826	0.11105625042799692	0.11106734279515215	0.11105901853710057	1.0075418415746135e-14	6.6999984286177345e-15	2.0019512115970527e-15	7.369004789761996e-15	2.1166588611135274e-15	2.4010749332524953e-15	2.332096271736388e-15	4.0043499992880535e-15
9.5367431640625e-07	0.125	0.11107193689773602	5.008645987071053e-13	0.11103726091348724	0.1110696063845881	0.11105222038423979	0.11103176605115132	0.1110574448228329	0.11104176193906032	0.11106311131668152	0.11104713982671344	3.169876810068022e-13	7.827654979963947e-13	3.1698768100680256e-13	7.827654979963807e-13	2.9732953024669014e-13	2.973295302466905e-13	3.16987681006802e-13	3.169876810068015e-13
9.5367431640625e-07	0.25	0.11107201355566465	7.177677493656085e-12	0.1109989636781962	0.11106680824445712	0.11103321638942602	0.11099122793027463	0.11104417568423045	0.11101036554714504	0.11105554973737164	0.11102210122428958	6.563298437793993e-12	8.170636830723133e-12	5.4844000644579955e-12	8.170636830723136e-12	5.802336300078749e-12	5.802336300078748e-12	6.563298437793993e-12	5.4844000644579955e-12
9.5367431640625e-07	0.5	0.11107218993406923	5.123913821435447e-11	0.11092158564902568	0.11105986246090335	0.11098860224819779	0.11090299272483756	0.1110192872143505	0.11095828244778945	0.11104331621945246	0.11098744957358689	1.1739324397151178e-10	6.082863110112902e-11	4.011556454871112e-11	5.7515773513775335e-11	4.0713213082134706e-11	4.8995053932146594e-11	4.613347093212423e-11	6.412651544444694e-11
