h	mu	var	mu_cv1	mu_cv2	mu_cv3	mu_cv4	var_cv1	var_cv2	var_cv3	var_cv4
0.125	0.021485499514061673	1.450351465626834e-10	0.021483045142397243	0.021482774901180463	0.021488987455812295	0.021488987455812295	1.5048590309453463e-10	1.40509777518024e-10	1.5048590309460424e-10	1.5048590309460424e-10
0.25	0.02160156512323817	2.249883743336934e-09	0.02159060819931706	0.021590076258954823	0.021614570765361156	0.021614570765361156	2.3690331689425136e-09	2.2889512599371594e-09	2.3690331689431493e-09	2.3690331689431493e-09
0.5	0.022069330774676883	3.604174649091314e-08	0.022022808107600565	0.02202178229028584	0.022119829533921005	0.022119829533921005	3.821308586754289e-08	3.758191943183636e-08	3.821308586754864e-08	3.821308586754864e-08
1.0	0.02396340661020294	6.121488691521332e-07	0.023765974758056467	0.023764083312958907	0.024168150861928174	0.024168150861928174	6.512380318131143e-07	6.464228780905119e-07	6.512380318131652e-07	6.512380318131652e-07
