h1	h2	mu	var	mu_cv1	mu_cv2	mu_cv3	mu_cv4	mu_cv5	mu_cv6	mu_cv7	mu_cv8	var_cv1	var_cv2	var_cv3	var_cv4	var_cv5	var_cv6	var_cv7	var_cv8
1e-15	1.7763568394002505e-15	5.448701768646199	1.719439024466019e-29	5.448701768646365	5.44870176864684	5.448701768647304	5.44870176864672	5.448701768647194	5.4487017686476245	5.4487017686464165	5.44870176864774	1.7918331583442662e-29	1.3511030279845782e-29	1.3884732737071967e-29	1.3995166877251365e-29	1.344529047418124e-29	1.6842142583865833e-29	1.6972950887884588e-29	1.903183692818847e-29
1e-15	3.552713678800501e-15	5.448701768646189	1.7462105806855455e-29	5.448701768646359	5.448701768646836	5.448701768647305	5.44870176864672	5.4487017686471875	5.448701768647623	5.448701768646416	5.448701768647733	1.8197318866225336e-29	1.372139616172575e-29	1.4100917142435842e-29	1.421307073515197e-29	1.3654632791469402e-29	1.7104373672392676e-29	1.7237218653382927e-29	1.9328161418347168e-29
1e-15	7.105427357601002e-15	5.448701768646188	8.236179023707576e-29	5.448701768646358	5.448701768646834	5.448701768647287	5.4487017686467185	5.448701768647183	5.448701768647606	5.448701768646406	5.448701768647727	8.57815935574953e-29	6.703682984437683e-29	9.745041586108445e-29	7.146895988545817e-29	6.436406656863681e-29	1.1669925837330903e-28	8.234417017770385e-29	3.1387544996907437e-28
1e-15	1.4210854715202004e-14	5.448701768646174	4.397717596735755e-28	5.448701768646345	5.448701768646816	5.448701768647287	5.448701768646701	5.44870176864717	5.448701768647612	5.448701768646397	5.448701768647712	4.582876216452256e-28	3.4556442401416305e-28	3.551224126878083e-28	3.579469278618672e-28	3.438830320248965e-28	4.307625088990945e-28	4.3410812320816295e-28	4.86767154672974e-28
1e-15	2.842170943040401e-14	5.448701768646145	3.768978943613659e-28	5.448701768646319	5.4487017686468056	5.448701768647222	5.448701768646691	5.448701768647148	5.448701768647548	5.4487017686463775	5.448701768647758	3.9254734378306995e-28	3.067689512367241e-28	4.459453399077331e-28	3.2705093485086055e-28	2.94538050865895e-28	5.3403046033637055e-28	3.768172627571149e-28	1.4363334726521926e-27
1e-15	5.684341886080802e-14	5.448701768646096	2.4014732161181558e-27	5.448701768646267	5.448701768646769	5.448701768647163	5.44870176864665	5.448701768647107	5.448701768647488	5.448701768646334	5.448701768647851	2.5011865183028195e-27	1.9546339498127088e-27	2.841421524669849e-27	2.0838642828757973e-27	1.8767025522406277e-27	3.402671827769443e-27	2.4009594572437284e-27	9.15185894002646e-27
1e-15	1.1368683772161603e-13	5.448701768646008	9.577491848642791e-27	5.448701768646164	5.448701768646693	5.448701768647016	5.448701768646567	5.448701768647019	5.448701768647337	5.448701768646254	5.448701768647939	9.975165798310476e-27	7.795419326671597e-27	1.1332082035490284e-26	8.310812316775311e-27	7.484615391824288e-27	1.357044562285256e-26	9.575442889112874e-27	3.6499201327640173e-26
1e-15	2.2737367544323206e-13	5.448701768645794	2.483270199470428e-26	5.448701768645961	5.448701768646534	5.448701768646715	5.448701768646413	5.448701768646843	5.44870176864703	5.448701768646069	5.448701768648202	2.586379853221313e-26	2.021211065717861e-26	2.93820366139753e-26	2.154843134903269e-26	1.9406252336981928e-26	3.518570805522444e-26	2.4827389413685188e-26	9.463581947526713e-26
1e-15	4.547473508864641e-13	5.448701768646214	1.0201157326759898e-29	5.44870176864557	5.448701768646483	5.44870176864608	5.448701768646548	5.448701768646536	5.448701768646575	5.448701768645103	5.448701768647603	8.034254685018365e-30	6.861871884439306e-30	8.290678595791569e-30	8.728213425660818e-30	6.032660996803283e-30	9.13572543962671e-30	1.0403788225405166e-29	1.1489011712848293e-29
1e-15	9.094947017729282e-13	5.448701768646196	3.899230048261126e-29	5.448701768644765	5.4487017686461146	5.4487017686448525	5.448701768646366	5.448701768645869	5.4487017686455275	5.448701768643773	5.448701768647462	3.070965997262646e-29	2.622841328888928e-29	3.168979956458889e-29	3.336220682303951e-29	2.305888663044432e-29	3.4919856645491495e-29	3.976682484626477e-29	4.3914918925959756e-29
1e-15	1.8189894035458565e-12	5.448701768647126	1.3269028443812562e-25	5.448701768643412	5.448701768645616	5.448701768642482	5.448701768646486	5.448701768644516	5.448701768643475	5.448701768640527	5.448701768646351	1.2776823111987807e-25	1.1455242572622731e-25	1.5759111446716523e-25	1.332047655708462e-25	1.0482550284601915e-25	1.9363121556517307e-25	3.1455131080185745e-25	1.392276554747487e-25
