h1	h2	mu	var	mu_cv1	mu_cv2	mu_cv3	mu_cv4	mu_cv5	mu_cv6	mu_cv7	mu_cv8	var_cv1	var_cv2	var_cv3	var_cv4	var_cv5	var_cv6	var_cv7	var_cv8
1e-15	1.7763568394002505e-15	4.2325128139835	2.7765299405868194e-26	4.2325128139829795	4.2325128139833	4.232512813982773	4.232512813983306	4.232512813983079	4.232512813982822	4.2325128139825505	4.232512813983431	2.1684913064324516e-26	2.3882193363212945e-26	2.692871897069347e-26	2.7730640202243654e-26	2.1619218963826014e-26	2.3555743952731747e-26	2.9847315738096845e-26	2.897834996413098e-26
1e-15	3.552713678800501e-15	4.232512813983338	1.7597249472002936e-26	4.232512813982446	4.2325128139830746	4.232512813981732	4.232512813983184	4.232512813982742	4.232512813982062	4.2325128139815185	4.232512813983202	1.2288627167745797e-26	1.041354572146224e-26	1.2030498754419499e-26	1.30479300962852e-26	1.2459569309037142e-26	1.0435434501213266e-26	1.9327487450943045e-26	1.5720631396894957e-26
1e-15	7.105427357601002e-15	4.232512813983829	1.0128625984179335e-25	4.232512813981549	4.23251281398274	4.232512813980409	4.232512813983231	4.232512813981908	4.2325128139807076	4.232512813979925	4.232512813983553	7.910535042945246e-26	8.712090610725043e-26	9.823446118848007e-26	1.0115982500480819e-25	7.886570202386898e-26	8.593003690998863e-26	1.0888133901376148e-25	1.0571140045524086e-25
1e-15	1.4210854715202004e-14	4.232512813983035	2.0926379237155817e-25	4.232512813979953	4.232512813981799	4.232512813978493	4.232512813982145	4.232512813980544	4.232512813979017	4.2325128139778325	4.2325128139824475	1.6343663645597196e-25	1.7999727934792371e-25	2.0295858413557164e-25	2.090025700348195e-25	1.6294150775572642e-25	1.775368685792101e-25	2.249557043186559e-25	2.184064115974418e-25
1e-15	2.842170943040401e-14	4.232512813983137	2.5620920788526235e-25	4.232512813976591	4.232512813980245	4.232512813973308	4.232512813981849	4.232512813977628	4.2325128139746635	4.232512813972261	4.232512813981884	2.0010136818827636e-25	2.2037716052355057e-25	2.484895140510542e-25	2.5588938395767665e-25	1.9949516426425527e-25	2.1736479088721515e-25	2.7542138159485842e-25	2.674028463227285e-25
1e-15	5.684341886080802e-14	4.232512813983076	8.939757425357534e-26	4.2325128139704535	4.232512813977252	4.232512813963822	4.232512813980396	4.232512813972655	4.232512813966576	4.232512813962244	4.2325128139808585	6.982019525568517e-26	7.689490840047773e-26	8.670398681987328e-26	8.92859799687703e-26	6.960867608056343e-26	7.584381995417913e-26	9.610116519768124e-26	9.33033047760677e-26
1e-15	1.1368683772161603e-13	4.232512813983446	6.148858439971505e-25	4.232512813958839	4.232512813972332	4.232512813946155	4.232512813977777	4.232512813963352	4.232512813951411	4.232512813943019	4.232512813979314	4.80230588428084e-25	5.288912036561255e-25	5.9635906856302005e-25	6.141182868618422e-25	4.787757374704128e-25	5.216617076455879e-25	6.609938420037448e-25	6.417498660782874e-25
1e-15	2.2737367544323206e-13	4.232512813982614	2.0959599657236293e-25	4.232512813935151	4.232512813961326	4.232512813908626	4.232512813972187	4.232512813943846	4.232512813919154	4.232512813903336	4.2325128139744645	1.3159352738635994e-25	1.1822253621674117e-25	3.296161940796946e-25	1.8379106685576679e-25	2.5352502645514835e-25	2.169202813778584e-25	3.26910337980322e-25	1.433894611103654e-25
1e-15	4.547473508864641e-13	4.232512813982716	7.051684655474115e-25	4.2325128138859345	4.232512813939063	4.232512813834349	4.23251281396073	4.232512813902564	4.232512813856057	4.2325128138240045	4.232512813966093	5.50742012451228e-25	6.06547381379367e-25	6.839214358231627e-25	7.042882093297583e-25	5.490735482518376e-25	5.982563910139169e-25	7.580464208966714e-25	7.3597688537741e-25
1e-15	9.094947017729282e-13	4.23251281398262	8.92807196327393e-25	4.232512813789019	4.232512813894704	4.232512813686176	4.232512813939634	4.232512813822246	4.232512813729063	4.232512813663292	4.232512813948291	6.972893089519863e-25	7.679439644094884e-25	8.659065307911575e-25	8.916927121663317e-25	6.951768820401078e-25	7.57446819082366e-25	9.597554808429939e-25	9.31813448415461e-25
1e-15	1.8189894035458565e-12	4.23251281398323	5.019427836859382e-25	4.232512813596292	4.232512813808133	4.2325128133900245	4.232512813896094	4.232512813662594	4.232512813476263	4.232512813345945	4.232512813915169	3.9202118689179922e-25	4.3174375475034095e-25	4.868190313261835e-25	5.0131621247943555e-25	3.908335649182723e-25	4.258421823079082e-25	5.395816024936175e-25	5.238723859951256e-25
1e-15	3.637978807091713e-12	4.232512813983528	6.8947002083014e-25	4.232512813209149	4.232512813632886	4.232512812797737	4.232512813809767	4.23251281334251	4.232512812969267	4.232512812708944	4.232512813847603	5.384814060027634e-25	5.930444370473367e-25	6.68695992009687e-25	6.886093608568524e-25	5.368500851163208e-25	5.849380205252483e-25	7.411708083119052e-25	7.195925843021796e-25
1e-15	7.275957614183426e-12	4.232512813984092	9.880477800892075e-25	4.232512812436114	4.2325128132829795	4.2325128116120165	4.232512813636302	4.23251281270182	4.2325128119559965	4.232512811435002	4.2325128137122	7.716729397164351e-25	8.498647103080252e-25	9.582774747250324e-25	9.868144078607897e-25	7.693351687738756e-25	8.38247777581227e-25	1.062137801057367e-24	1.0312150405500908e-24
1e-15	1.4551915228366852e-11	4.232512813983804	1.415660645097535e-24	4.23251281088735	4.232512812581396	4.2325128092396955	4.232512813287995	4.232512811419281	4.232512809927499	4.232512808884248	4.232512813439937	1.1056418866146813e-24	1.217673930638924e-24	1.3730061798521455e-24	1.4138934871121504e-24	1.1022923620397308e-24	1.2010293565510297e-24	1.521815761269755e-24	1.4775100748747368e-24
1e-15	2.9103830456733704e-11	4.232512813983239	3.3909255556582974e-25	4.232512807790811	4.2325128111795145	4.232512804498032	4.2325128125923435	4.232512808855422	4.232512805872009	4.2325128037863635	4.23251281289527	3.265141543258046e-25	2.927409112901895e-25	4.027271021794877e-25	3.4040732192437213e-25	2.6788357413692146e-25	4.948282687111868e-25	8.038418810242332e-25	3.5579893207920797e-25
1e-15	5.820766091346741e-11	4.232512813982815	5.417542059312461e-25	4.232512801598601	4.2325128083751045	4.232512795011115	4.2325128112017865	4.2325128037267365	4.232512797760026	4.232512793590926	4.232512811806611	4.231142148378315e-25	4.659873647409469e-25	5.254309182644861e-25	5.410779384412632e-25	4.218323970288575e-25	4.5961771107481045e-25	5.823783349317792e-25	5.654231472359889e-25
1e-15	1.1641532182693481e-10	4.232512813985462	1.2704965080154867e-24	4.232512789213394	4.232512802767248	4.232512776038016	4.232512808422284	4.2325127934690965	4.232512781535105	4.23251277319582	4.23251280963225	8.872214904815086e-25	7.518432637002097e-25	8.685849843461387e-25	9.42042087346377e-25	8.995632711631374e-25	7.5342360262094e-25	1.3954172414390176e-24	1.1350073388077165e-24
1e-15	2.3283064365386963e-10	4.232512813983648	7.234079390656577e-25	4.232512764442711	4.232512791550207	4.232512738091947	4.232512802858155	4.232512772956315	4.232512749086584	4.2325127324073835	4.23251280527879	5.64987181999035e-25	6.2223597983596745e-25	7.016113461449096e-25	7.225049146574861e-25	5.632755622842354e-25	6.137305395814499e-25	7.776536045627944e-25	7.5501323139504125e-25
