h1	h2	mu	var	mu_cv1	mu_cv2	mu_cv3	mu_cv4	mu_cv5	mu_cv6	mu_cv7	mu_cv8	var_cv1	var_cv2	var_cv3	var_cv4	var_cv5	var_cv6	var_cv7	var_cv8
1.7763568394002505e-15	1e-15	5.448701768646202	8.142594217705579e-30	5.4487017686465	5.448701768647343	5.448701768648174	5.448701768647136	5.44870176864797	5.448701768648734	5.448701768646592	5.448701768648952	8.480688747491591e-30	6.627511392029158e-30	9.634312105399942e-30	7.065688322627037e-30	6.363272031377918e-30	1.1537324573759448e-29	8.140852232822247e-30	3.103089936050736e-29
3.552713678800501e-15	1e-15	5.448701768646201	1.762540235893652e-29	5.448701768646796	5.448701768648477	5.448701768650141	5.448701768648068	5.448701768649732	5.44870176865127	5.448701768646983	5.448701768651677	1.8367490749321342e-29	1.3849711538332184e-29	1.4232781602313095e-29	1.4345983997229638e-29	1.3782323831682004e-29	1.7264324899186362e-29	1.7398412177503003e-29	1.950890835417452e-29
7.105427357601002e-15	1e-15	5.448701768646199	5.948667839053755e-29	5.448701768647401	5.448701768650748	5.448701768654074	5.448701768649932	5.448701768653252	5.448701768656323	5.448701768647782	5.448701768657133	6.199126651381471e-29	4.6743519342397254e-29	4.8036401356266357e-29	4.8418465511302487e-29	4.6516082217766585e-29	5.826802259563368e-29	5.872057435241335e-29	6.584361215599929e-29
1.4210854715202004e-14	1e-15	5.448701768646201	4.7001156986700406e-29	5.4487017686485935	5.448701768655301	5.448701768661965	5.448701768653669	5.448701768660314	5.448701768666461	5.44870176864936	5.448701768668082	4.895272593953651e-29	3.825570758402382e-29	5.561173793238192e-29	4.0784978004769976e-29	3.673044974358905e-29	6.659641743151786e-29	4.6991101800014076e-29	1.791183661234542e-28
2.842170943040401e-14	1e-15	5.448701768646203	2.0215867468474343e-29	5.448701768650979	5.448701768664397	5.448701768677713	5.448701768661134	5.448701768674422	5.448701768686709	5.448701768652513	5.448701768689966	2.1067023104209754e-29	1.588525057378702e-29	1.6324621743129523e-29	1.645446187762077e-29	1.5807958667542746e-29	1.9801721230929788e-29	1.9955515770904266e-29	2.2376198722217479e-29
5.684341886080802e-14	1e-15	5.448701768646204	8.344215696518781e-29	5.4487017686557575	5.448701768682588	5.4487017687092205	5.448701768676065	5.44870176870264	5.448701768727204	5.448701768658827	5.448701768733714	8.695535085951827e-29	6.556728638413996e-29	6.738081618371093e-29	6.791673881475782e-29	6.524825959080396e-29	8.17327445240138e-29	8.236754034293927e-29	9.235904860254872e-29
1.1368683772161603e-13	1e-15	5.448701768646196	8.425799657046705e-29	5.448701768665321	5.4487017687189745	5.4487017687722465	5.448701768705925	5.4487017687590695	5.448701768808205	5.448701768671446	5.44870176882124	8.780554004089032e-29	6.620835788790258e-29	6.803961912550987e-29	6.858078163677646e-29	6.588621187159087e-29	8.253187067865866e-29	8.317287309133934e-29	9.326207139697748e-29
2.2737367544323206e-13	1e-15	5.448701768646196	1.8217913931917575e-29	5.448701768684423	5.448701768791748	5.448701768898291	5.44870176876564	5.448701768871931	5.448701768970211	5.448701768696691	5.448701768996268	1.898494904127786e-29	1.4315296051059655e-29	1.4711243747082608e-29	1.4828251656773292e-29	1.4245642977908684e-29	1.7844698163532662e-29	1.7983293041878755e-29	2.0164737579554697e-29
4.547473508864641e-13	1e-15	5.448701768646191	5.572345758035784e-29	5.448701768722638	5.448701768937291	5.448701769150383	5.448701768885095	5.448701769097666	5.448701769294225	5.448701768747178	5.44870176934635	5.806960152081199e-29	4.378645081059088e-29	4.4997543075371007e-29	4.535543725121251e-29	4.357340171608014e-29	5.458189586722003e-29	5.500581848828601e-29	6.167824172035112e-29
9.094947017729282e-13	1e-15	5.448701768646195	1.9479922662476276e-29	5.448701768799087	5.448701769228381	5.448701769654569	5.448701769123984	5.44870176954913	5.44870176994225	5.448701768848172	5.448701770046483	2.028876258704439e-29	1.5855316611588104e-29	2.304863164017932e-29	1.6903588512693975e-29	1.5223163986485444e-29	2.760130057077193e-29	1.947575522763925e-29	7.423672401301307e-29
1.8189894035458565e-12	1e-15	5.448701768646198	5.234628717970015e-29	5.448701768951975	5.448701769810561	5.448701770662922	5.448701769601771	5.4487017704520575	5.448701771238279	5.448701769050144	5.448701771446775	5.455024095078155e-29	4.1132733470561585e-29	4.227042639641549e-29	4.2606630072964555e-29	4.093259640856123e-29	5.127391084370038e-29	5.167214125200357e-29	5.794017625658841e-29
3.637978807091713e-12	1e-15	5.448701768646204	3.1579656238482444e-30	5.448701769257742	5.448701770974918	5.448701772679639	5.448701770557334	5.448701772257908	5.448701773830353	5.448701769454069	5.448701774247343	3.289089793139862e-30	2.5703667146007206e-30	3.7365028423154254e-30	2.7403061278877733e-30	2.4678860069670556e-30	4.474553615343791e-30	3.1572900248644626e-30	1.203480252577162e-29
7.275957614183426e-12	1e-15	5.4487017686462	1.2232278347899888e-29	5.448701769869277	5.4487017733036325	5.448701776713079	5.448701772468477	5.448701775869609	5.448701779014508	5.4487017702619465	5.44870177984848	1.274729817922474e-29	9.611895554208618e-30	9.877751592779364e-30	9.956315654811453e-30	9.56512753336093e-30	1.1981685487500469e-29	1.2074743953791305e-29	1.3539458129359336e-29
1.4551915228366852e-11	1e-15	5.448701768646207	4.597107287812639e-29	5.448701771092366	5.448701777961069	5.448701784779945	5.4487017762907515	5.448701783093022	5.448701789382808	5.4487017718777	5.448701791050755	4.79066088041528e-29	3.612320930346768e-29	3.7122343477546054e-29	3.7417601165325764e-29	3.594744678126151e-29	4.502930043635249e-29	4.537903066763988e-29	5.088368648036696e-29
2.9103830456733704e-11	1e-15	5.448701768646202	4.2506712693382187e-29	5.448701773538524	5.448701787275937	5.448701800913701	5.4487017839353	5.448701797539848	5.448701810119426	5.4487017751091935	5.448701813455314	4.429638746850519e-29	3.3400979861751526e-29	3.432481971626788e-29	3.459782691229824e-29	3.32384627272594e-29	4.1635911815813894e-29	4.195928652801462e-29	4.704911385764563e-29
5.820766091346741e-11	1e-15	5.4487017686462	7.117718583986436e-29	5.448701778430843	5.448701805905665	5.448701833181197	5.448701799224403	5.448701826433491	5.44870185159265	5.4487017815721766	5.448701858264436	7.417398342759402e-29	5.592970145686158e-29	5.747666467383652e-29	5.793381326746319e-29	5.56575676796074e-29	6.971903600975894e-29	7.026052464832418e-29	7.878340404262675e-29
1.1641532182693481e-10	1e-15	5.448701768646194	1.258330236173981e-29	5.448701788215486	5.448701843165136	5.448701897716188	5.448701829802599	5.448701884220785	5.448701934539098	5.448701794498154	5.448701947882656	1.31131014781052e-29	9.887723659332445e-30	1.0161208845238503e-29	1.0242027423691302e-29	9.839613558299006e-30	1.232551835434429e-29	1.2421247276246922e-29	1.3927993674628484e-29
2.3283064365386963e-10	1e-15	5.448701768646204	5.0303661434626797e-29	5.448701807784782	5.448701917684078	5.4487020267861785	5.448701890958995	5.448701999795368	5.448702100431998	5.448701820350119	5.448702127119116	5.242161382994095e-29	3.952767636185432e-29	4.062097490970088e-29	4.0944059445957343e-29	3.9335348929484084e-29	4.927313073143762e-29	4.9655821629141354e-29	5.567926909254238e-29
4.656612873077393e-10	1e-15	5.448701768646208	6.060974769591658e-29	5.448701846923351	5.448702066721951	5.448702284926158	5.448702013271787	5.448702230944532	5.4487024322177815	5.44870187205404	5.448702485592028	6.316162079324124e-29	4.762600619860049e-29	4.894329697329704e-29	4.9332574247922555e-29	4.7394275210864895e-29	5.936808448230811e-29	5.982918011816932e-29	6.708669618369057e-29
9.313225746154785e-10	1e-15	5.448701768646187	2.4243900861481756e-28	5.448701925200487	5.448702364797701	5.448702801206124	5.448702257897383	5.448702693242874	5.4487030957894	5.448701975461864	5.448703202537869	2.5264650175486727e-28	1.9050403880578716e-28	1.9577320229211516e-28	1.9733031150514105e-28	1.8957711478667041e-28	2.3747235539509125e-28	2.393167380741887e-28	2.683468044714065e-28
1.862645149230957e-09	1e-15	5.4487017686461705	9.697560829333897e-28	5.448702081754779	5.448702960949224	5.448703833766093	5.4487027471485785	5.448703617839577	5.448704422932637	5.4487021822775334	5.4487046364296035	1.010586057534511e-27	7.620161933132051e-28	7.830928483120524e-28	7.893212854754899e-28	7.583084970514057e-28	9.498894690614341e-28	9.572670001465963e-28	1.0733872715398423e-27
3.725290298461914e-09	1e-15	5.448701768646153	6.020876890435396e-27	5.448702394863381	5.448704153252286	5.4487058988861	5.448703725650979	5.448705467033062	5.448707077219376	5.448702595908849	5.448707504213368	5.532434730635688e-27	3.65216240457712e-27	3.569862320084038e-27	3.4431368443354e-27	3.7783074471781084e-27	4.020791794570655e-27	4.3392142872020175e-27	6.83258063522826e-27
7.450580596923828e-09	1e-15	5.448701768646237	2.4083513585688542e-26	5.448703021080634	5.448706537858533	5.448710029126682	5.448705682655899	5.448709165420396	5.4487123857936535	5.448703423171639	5.448713239781807	2.2129744457798755e-26	1.4608653272333252e-26	1.4279452852018814e-26	1.3772550822234196e-26	1.5113233568946507e-26	1.6083171201124706e-26	1.735686149023501e-26	2.7330329376977846e-26
1.4901161193847656e-08	1e-15	5.448417048742979	1.4368536198076313e-05	5.448376016632668	5.448375011838855	5.447786426379709	5.44837525618252	5.4477850176100295	5.449131509153476	5.448375901749519	5.449131250397044	1.4596608201220382e-05	1.4596608201220382e-05	1.4596608201220382e-05	1.4596608201220382e-05	1.4596608201220382e-05	1.4596608201220382e-05	1.4596608201220382e-05	1.4596608201220382e-05
2.9802322387695312e-08	1e-15	5.440047158975086	8.401851344555634e-05	5.4427033189829706	5.460747082446752	5.469885179910307	5.455443853409798	5.4672546492511405	5.480797525079569	5.445271446592554	5.486244640856798	8.755597387542994e-05	6.602017652722969e-05	6.78462328444548e-05	6.838585723121622e-05	6.56989461336221e-05	8.229729365215266e-05	8.293647416938001e-05	9.299699635125035e-05
5.960464477539063e-08	1e-15	5.440275755204601	7.868205951075202e-05	5.4490109389615675	5.480110300251527	5.478211981842309	5.474484195813649	5.482542733423068	5.476554077354286	5.452728209348668	5.464506782609504	6.788852811335915e-06	4.577134268796813e-06	1.8851624773889623e-06	2.7083662528352047e-06	2.8507847198092706e-06	7.58937133923571e-06	3.1721056039220947e-06	3.367640675566281e-05
1.1920928955078125e-07	1e-15	5.431627718932766	0.0003932137353951883	5.44771748444424	5.468695489083389	5.477398816690342	5.463039364277778	5.490857657490826	5.476093632588176	5.453348637269283	5.466867466696143	0.0003613143676329223	0.00023851682196906598	0.00023314193651039158	0.000224865700574059	0.0002467551507549461	0.0002625914114439081	0.00028338706962458427	0.00044622479463662343
2.384185791015625e-07	1e-15	5.48443860423844	0.0005709766694329586	5.485053824499109	5.483816723041691	5.48562711735845	5.488620833623737	5.485675358105331	5.477302457095353	5.485051731056184	5.484360789127662	0.0005800397911699896	0.0005800397911699896	0.0005800397911699896	0.0005800397911699896	0.0005800397911699896	0.0005800397911699896	0.0005800397911699896	0.0005800397911699896
