h1	h2	mu	var	mu_cv1	mu_cv2	mu_cv3	mu_cv4	mu_cv5	mu_cv6	mu_cv7	mu_cv8	var_cv1	var_cv2	var_cv3	var_cv4	var_cv5	var_cv6	var_cv7	var_cv8
1e-15	1.7763568394002505e-15	5.448701768646201	1.6993225910151383e-29	5.448701768646363	5.4487017686468375	5.448701768647309	5.448701768646722	5.4487017686471955	5.448701768647625	5.4487017686464245	5.448701768647738	1.770869755762365e-29	1.335295910802173e-29	1.3722289464519563e-29	1.3831431589687083e-29	1.32879884197303e-29	1.664509934148404e-29	1.677437726466045e-29	1.8809175539464431e-29
1e-15	3.552713678800501e-15	5.448701768646201	1.6993225910151383e-29	5.448701768646363	5.4487017686468375	5.448701768647309	5.448701768646722	5.4487017686471955	5.448701768647625	5.4487017686464245	5.448701768647738	1.770869755762365e-29	1.335295910802173e-29	1.3722289464519563e-29	1.3831431589687083e-29	1.32879884197303e-29	1.664509934148404e-29	1.677437726466045e-29	1.8809175539464431e-29
1e-15	7.105427357601002e-15	5.448701768646201	1.6993225910151383e-29	5.448701768646363	5.4487017686468375	5.448701768647309	5.448701768646722	5.4487017686471955	5.448701768647625	5.4487017686464245	5.448701768647738	1.770869755762365e-29	1.335295910802173e-29	1.3722289464519563e-29	1.3831431589687083e-29	1.32879884197303e-29	1.664509934148404e-29	1.677437726466045e-29	1.8809175539464431e-29
1e-15	1.4210854715202004e-14	5.448701768646201	1.6993225910151383e-29	5.448701768646363	5.4487017686468375	5.448701768647309	5.448701768646722	5.4487017686471955	5.448701768647625	5.4487017686464245	5.448701768647738	1.770869755762365e-29	1.335295910802173e-29	1.3722289464519563e-29	1.3831431589687083e-29	1.32879884197303e-29	1.664509934148404e-29	1.677437726466045e-29	1.8809175539464431e-29
1e-15	2.842170943040401e-14	5.448701768646201	1.6993225910151383e-29	5.448701768646363	5.4487017686468375	5.448701768647309	5.448701768646722	5.4487017686471955	5.448701768647625	5.4487017686464245	5.448701768647738	1.770869755762365e-29	1.335295910802173e-29	1.3722289464519563e-29	1.3831431589687083e-29	1.32879884197303e-29	1.664509934148404e-29	1.677437726466045e-29	1.8809175539464431e-29
1e-15	5.684341886080802e-14	5.448701768646201	1.6993225910151383e-29	5.448701768646363	5.4487017686468375	5.448701768647309	5.448701768646722	5.4487017686471955	5.448701768647625	5.4487017686464245	5.448701768647738	1.770869755762365e-29	1.335295910802173e-29	1.3722289464519563e-29	1.3831431589687083e-29	1.32879884197303e-29	1.664509934148404e-29	1.677437726466045e-29	1.8809175539464431e-29
1e-15	1.1368683772161603e-13	5.448701768646201	1.6993225910151383e-29	5.448701768646363	5.4487017686468375	5.448701768647309	5.448701768646722	5.4487017686471955	5.448701768647625	5.4487017686464245	5.448701768647738	1.770869755762365e-29	1.335295910802173e-29	1.3722289464519563e-29	1.3831431589687083e-29	1.32879884197303e-29	1.664509934148404e-29	1.677437726466045e-29	1.8809175539464431e-29
1e-15	2.2737367544323206e-13	5.448701768646201	1.6993225910151383e-29	5.448701768646363	5.4487017686468375	5.448701768647309	5.448701768646722	5.4487017686471955	5.448701768647625	5.4487017686464245	5.448701768647738	1.770869755762365e-29	1.335295910802173e-29	1.3722289464519563e-29	1.3831431589687083e-29	1.32879884197303e-29	1.664509934148404e-29	1.677437726466045e-29	1.8809175539464431e-29
1e-15	4.547473508864641e-13	5.448701768646201	1.6993225910151383e-29	5.448701768646363	5.4487017686468375	5.448701768647309	5.448701768646722	5.4487017686471955	5.448701768647625	5.4487017686464245	5.448701768647738	1.770869755762365e-29	1.335295910802173e-29	1.3722289464519563e-29	1.3831431589687083e-29	1.32879884197303e-29	1.664509934148404e-29	1.677437726466045e-29	1.8809175539464431e-29
1e-15	9.094947017729282e-13	5.448701768646201	1.6993225910151383e-29	5.448701768646363	5.4487017686468375	5.448701768647309	5.448701768646722	5.4487017686471955	5.448701768647625	5.4487017686464245	5.448701768647738	1.770869755762365e-29	1.335295910802173e-29	1.3722289464519563e-29	1.3831431589687083e-29	1.32879884197303e-29	1.664509934148404e-29	1.677437726466045e-29	1.8809175539464431e-29
1e-15	1.8189894035458565e-12	5.448701768646201	1.6993225910151383e-29	5.448701768646363	5.4487017686468375	5.448701768647309	5.448701768646722	5.4487017686471955	5.448701768647625	5.4487017686464245	5.448701768647738	1.770869755762365e-29	1.335295910802173e-29	1.3722289464519563e-29	1.3831431589687083e-29	1.32879884197303e-29	1.664509934148404e-29	1.677437726466045e-29	1.8809175539464431e-29
