h1	h2	mu	var	mu_cv1	mu_cv2	mu_cv3	mu_cv4	mu_cv5	mu_cv6	mu_cv7	mu_cv8	var_cv1	var_cv2	var_cv3	var_cv4	var_cv5	var_cv6	var_cv7	var_cv8
1.7763568394002505e-15	1e-15	4.232512813983826	5.41324675738753e-26	4.232512813983147	4.232512813983517	4.232512813982812	4.232512813983814	4.2325128139832495	4.232512813982893	4.232512813982709	4.23251281398356	4.227787484433742e-26	4.656179063402828e-26	5.250143300017778e-26	5.406489444279119e-26	4.2149794692452636e-26	4.5925330285840946e-26	5.819165958708391e-26	5.649748511072032e-26
3.552713678800501e-15	1e-15	4.232512813983658	1.5745165751965104e-25	4.232512813983031	4.232512813983323	4.2325128139826385	4.232512813983321	4.232512813983206	4.232512813982861	4.232512813982694	4.232512813983771	1.229709593704512e-25	1.3543131213085175e-25	1.5270757123261705e-25	1.5725511186101347e-25	1.225984207976971e-25	1.3358008049004635e-25	1.6925837055740424e-25	1.643306332606166e-25
7.105427357601002e-15	1e-15	4.232512813983817	7.394628253705961e-26	4.232512813983221	4.232512813983503	4.232512813982894	4.232512813983595	4.2325128139834	4.23251281398307	4.232512813982882	4.232512813983817	5.775261720776589e-26	6.360455157445881e-26	7.171824918074246e-26	7.385397597748442e-26	5.757765656911153e-26	6.273513107988285e-26	7.949123869615701e-26	7.717695467935529e-26
1.4210854715202004e-14	1e-15	4.232512813983869	1.1548819583502958e-25	4.232512813982969	4.232512813983504	4.232512813983301	4.2325128139837265	4.232512813983588	4.232512813983729	4.23251281398307	4.232512813984032	1.1120424196504374e-25	9.970174554729518e-26	1.3716085971562814e-25	1.1593597916792893e-25	9.123582975535539e-26	1.6852868947909403e-25	2.7377259409666625e-25	1.2117805617198463e-25
2.842170943040401e-14	1e-15	4.232512813982658	1.1380365214800701e-25	4.232512813982924	4.232512813983691	4.23251281398397	4.232512813983358	4.232512813984044	4.232512813984135	4.232512813982849	4.232512813984981	1.1852897570364323e-25	9.262834188954197e-26	1.3465240612680534e-25	9.875245094567196e-26	8.893524316948329e-26	1.6124955234239186e-25	1.1377930557780958e-25	4.3369834996617e-25
5.684341886080802e-14	1e-15	4.232512813982711	1.0803432451992843e-25	4.232512813983092	4.232512813984428	4.232512813985682	4.232512813984246	4.232512813985361	4.232512813986636	4.232512813983236	4.232512813986818	1.1258293092088562e-25	8.489135171889809e-26	8.723936708689907e-26	8.793323744626965e-26	8.447830098560757e-26	1.0582111209679747e-25	1.066429956626106e-25	1.1957921261841782e-25
1.1368683772161603e-13	1e-15	4.232512813981774	2.0412403453818978e-25	4.232512813983044	4.232512813986142	4.232512813988137	4.232512813985232	4.232512813987698	4.232512813989443	4.232512813983305	4.232512813989742	1.8756452234234315e-25	1.2381819764414289e-25	1.2102800186448e-25	1.1673166499207568e-25	1.2809485626069883e-25	1.363157324225676e-25	1.4711111739163663e-25	2.3164299004118207e-25
2.2737367544323206e-13	1e-15	4.232512813983385	8.117346516418364e-25	4.232512813984755	4.2325128139885395	4.232512813992768	4.232512813987814	4.2325128139917005	4.232512813994768	4.232512813985359	4.232512813996529	8.459113954567685e-25	6.378459079663436e-25	6.5548812904065e-25	6.6070164443912315e-25	6.347423795776772e-25	7.951052958951063e-25	8.012806607428074e-25	8.984791725199447e-25
4.547473508864641e-13	1e-15	4.232512813982911	4.427509025064701e-25	4.232512813985951	4.232512813993662	4.232512814001792	4.232512813991746	4.232512813999538	4.232512814006724	4.232512813986541	4.23251281400894	4.6139219635562095e-25	3.479053787354693e-25	3.575281160266135e-25	3.603717652945566e-25	3.462125965039147e-25	4.336806204258983e-25	4.370488989071685e-25	4.900646580897661e-25
9.094947017729282e-13	1e-15	4.232512813982847	6.430717618984982e-25	4.232512813988147	4.232512814004529	4.232512814020272	4.232512814000541	4.232512814016616	4.232512814030897	4.232512813990562	4.232512814034722	6.70147233934303e-25	5.053137635876716e-25	5.192902695395981e-25	5.234205164450367e-25	5.0285508886562425e-25	6.298976672880772e-25	6.34789909777596e-25	7.117924352901025e-25
1.8189894035458565e-12	1e-15	4.232512813983783	9.237348694909448e-25	4.232512813994857	4.232512814025746	4.232512814056893	4.232512814018443	4.232512814049229	4.232512814078149	4.232512813998828	4.23251281408507	9.626271970805788e-25	7.2585358449203895e-25	7.459300155630086e-25	7.518628730016516e-25	7.22321842456304e-25	9.048110552502264e-25	9.118384746539836e-25	1.02244808631657e-24
